Cycle ID	Cap_Chg(mAh)	Cap_DChg(mAh)	RCap_Chg(mAh/g)	RCap_DChg(mAh/g)	Efficiency(%)	Engy_Chg(mWh)	Engy_DChg(mWh)	Mid-value Voltage(mV)	CC_Chg_Cap(mAh)	CC_Chg_Rat(%)	Platform_Cap(mAh)	Platform_RCap(mAh/g)	Platform_Efficiency(%)	Platform_Time	Capacitance_Chg(F)	Capacitance_DChg(F)	rd(mO)	REngy_Chg(mWh/g)	REngy_DChg(mWh/g)	Energy Efficiency(%)	
	Step ID	Step Type	Step Time(H:M:S:ms)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Capacitance_Chg(F)	Start Vol(mV)	End Vol(mV)	Start Temperature(?)	End Temperature(?)	
		Record ID	Time(H:M:S:ms)	Vol(mV)	Cur(mA)	Temperature(?)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Realtime	
		7362	8:53:15:000	1205.3	-0.152	0.0	1.371	1371.289	2.275	2275.0	2019-09-10 02:50:08	
		7363	8:53:20:000	1205.3	-0.152	0.0	1.371	1371.499	2.275	2275.2	2019-09-10 02:50:13	
		7364	8:53:25:000	1205.3	-0.152	0.0	1.372	1371.710	2.275	2275.5	2019-09-10 02:50:18	
		7365	8:53:30:000	1205.0	-0.152	0.0	1.372	1371.921	2.276	2275.7	2019-09-10 02:50:23	
		7366	8:53:35:000	1205.0	-0.152	0.0	1.372	1372.132	2.276	2276.0	2019-09-10 02:50:28	
		7367	8:53:40:000	1205.0	-0.152	0.0	1.372	1372.344	2.276	2276.2	2019-09-10 02:50:33	
		7368	8:53:45:000	1204.7	-0.152	0.0	1.373	1372.554	2.277	2276.5	2019-09-10 02:50:38	
		7369	8:53:50:000	1204.7	-0.151	0.0	1.373	1372.765	2.277	2276.8	2019-09-10 02:50:43	
		7370	8:53:55:000	1204.4	-0.152	0.0	1.373	1372.976	2.277	2277.0	2019-09-10 02:50:48	
		7371	8:54:00:000	1204.4	-0.152	0.0	1.373	1373.187	2.277	2277.3	2019-09-10 02:50:53	
		7372	8:54:05:000	1204.4	-0.152	0.0	1.373	1373.398	2.278	2277.5	2019-09-10 02:50:58	
		7373	8:54:10:000	1204.1	-0.152	0.0	1.374	1373.609	2.278	2277.8	2019-09-10 02:51:03	
		7374	8:54:15:000	1204.1	-0.152	0.0	1.374	1373.820	2.278	2278.0	2019-09-10 02:51:08	
		7375	8:54:20:000	1204.1	-0.152	0.0	1.374	1374.031	2.278	2278.3	2019-09-10 02:51:13	
		7376	8:54:25:000	1204.1	-0.152	0.0	1.374	1374.242	2.279	2278.5	2019-09-10 02:51:18	
		7377	8:54:30:000	1203.8	-0.152	0.0	1.374	1374.453	2.279	2278.8	2019-09-10 02:51:23	
		7378	8:54:35:000	1203.4	-0.152	0.0	1.375	1374.664	2.279	2279.0	2019-09-10 02:51:28	
		7379	8:54:40:000	1203.4	-0.152	0.0	1.375	1374.874	2.279	2279.3	2019-09-10 02:51:33	
		7380	8:54:45:000	1203.4	-0.152	0.0	1.375	1375.085	2.280	2279.6	2019-09-10 02:51:38	
		7381	8:54:50:000	1203.4	-0.152	0.0	1.375	1375.296	2.280	2279.8	2019-09-10 02:51:43	
		7382	8:54:55:000	1203.1	-0.152	0.0	1.376	1375.507	2.280	2280.1	2019-09-10 02:51:48	
		7383	8:55:00:000	1203.1	-0.151	0.0	1.376	1375.717	2.280	2280.3	2019-09-10 02:51:53	
		7384	8:55:05:000	1202.8	-0.152	0.0	1.376	1375.928	2.281	2280.6	2019-09-10 02:51:58	
		7385	8:55:10:000	1202.8	-0.152	0.0	1.376	1376.139	2.281	2280.8	2019-09-10 02:52:03	
		7386	8:55:15:000	1202.8	-0.152	0.0	1.376	1376.351	2.281	2281.1	2019-09-10 02:52:08	
		7387	8:55:20:000	1202.8	-0.152	0.0	1.377	1376.562	2.281	2281.3	2019-09-10 02:52:13	
		7388	8:55:25:000	1202.5	-0.152	0.0	1.377	1376.773	2.282	2281.6	2019-09-10 02:52:18	
		7389	8:55:30:000	1202.5	-0.152	0.0	1.377	1376.983	2.282	2281.8	2019-09-10 02:52:23	
		7390	8:55:35:000	1202.2	-0.151	0.0	1.377	1377.194	2.282	2282.1	2019-09-10 02:52:28	
		7391	8:55:40:000	1202.2	-0.152	0.0	1.377	1377.405	2.282	2282.3	2019-09-10 02:52:33	
		7392	8:55:45:000	1202.2	-0.152	0.0	1.378	1377.616	2.283	2282.6	2019-09-10 02:52:38	
		7393	8:55:50:000	1202.2	-0.152	0.0	1.378	1377.827	2.283	2282.9	2019-09-10 02:52:43	
		7394	8:55:55:000	1201.9	-0.152	0.0	1.378	1378.038	2.283	2283.1	2019-09-10 02:52:48	
		7395	8:56:00:000	1201.9	-0.152	0.0	1.378	1378.249	2.283	2283.4	2019-09-10 02:52:53	
		7396	8:56:05:000	1201.6	-0.151	0.0	1.378	1378.460	2.284	2283.6	2019-09-10 02:52:58	
		7397	8:56:10:000	1201.6	-0.151	0.0	1.379	1378.670	2.284	2283.9	2019-09-10 02:53:03	
		7398	8:56:15:000	1201.6	-0.152	0.0	1.379	1378.881	2.284	2284.1	2019-09-10 02:53:08	
		7399	8:56:20:000	1201.3	-0.152	0.0	1.379	1379.092	2.284	2284.4	2019-09-10 02:53:13	
		7400	8:56:25:000	1201.3	-0.151	0.0	1.379	1379.303	2.285	2284.6	2019-09-10 02:53:18	
		7401	8:56:30:000	1201.0	-0.152	0.0	1.380	1379.513	2.285	2284.9	2019-09-10 02:53:23	
		7402	8:56:35:000	1201.0	-0.152	0.0	1.380	1379.724	2.285	2285.1	2019-09-10 02:53:28	
		7403	8:56:40:000	1201.0	-0.152	0.0	1.380	1379.936	2.285	2285.4	2019-09-10 02:53:33	
		7404	8:56:45:000	1200.7	-0.152	0.0	1.380	1380.146	2.286	2285.6	2019-09-10 02:53:38	
		7405	8:56:50:000	1200.7	-0.152	0.0	1.380	1380.358	2.286	2285.9	2019-09-10 02:53:43	
		7406	8:56:55:000	1200.7	-0.151	0.0	1.381	1380.568	2.286	2286.2	2019-09-10 02:53:48	
		7407	8:57:00:000	1200.3	-0.152	0.0	1.381	1380.779	2.286	2286.4	2019-09-10 02:53:53	
		7408	8:57:05:000	1200.3	-0.152	0.0	1.381	1380.990	2.287	2286.7	2019-09-10 02:53:58	
		7409	8:57:10:000	1200.3	-0.152	0.0	1.381	1381.201	2.287	2286.9	2019-09-10 02:54:03	
		7410	8:57:15:000	1200.0	-0.152	0.0	1.381	1381.412	2.287	2287.2	2019-09-10 02:54:08	
		7411	8:57:20:000	1200.0	-0.152	0.0	1.382	1381.623	2.287	2287.4	2019-09-10 02:54:13	
		7412	8:57:25:000	1200.0	-0.152	0.0	1.382	1381.834	2.288	2287.7	2019-09-10 02:54:18	
		7413	8:57:30:000	1199.7	-0.151	0.0	1.382	1382.044	2.288	2287.9	2019-09-10 02:54:23	
		7414	8:57:35:000	1199.7	-0.152	0.0	1.382	1382.255	2.288	2288.2	2019-09-10 02:54:28	
		7415	8:57:40:000	1199.7	-0.152	0.0	1.382	1382.466	2.288	2288.4	2019-09-10 02:54:33	
		7416	8:57:45:000	1199.4	-0.152	0.0	1.383	1382.677	2.289	2288.7	2019-09-10 02:54:38	
		7417	8:57:50:000	1199.4	-0.152	0.0	1.383	1382.888	2.289	2288.9	2019-09-10 02:54:43	
		7418	8:57:55:000	1199.1	-0.152	0.0	1.383	1383.099	2.289	2289.2	2019-09-10 02:54:48	
		7419	8:58:00:000	1199.1	-0.152	0.0	1.383	1383.310	2.289	2289.5	2019-09-10 02:54:53	
		7420	8:58:05:000	1199.1	-0.152	0.0	1.384	1383.521	2.290	2289.7	2019-09-10 02:54:58	
		7421	8:58:10:000	1199.1	-0.152	0.0	1.384	1383.733	2.290	2290.0	2019-09-10 02:55:03	
		7422	8:58:15:000	1199.1	-0.152	0.0	1.384	1383.944	2.290	2290.2	2019-09-10 02:55:08	
		7423	8:58:20:000	1198.8	-0.152	0.0	1.384	1384.155	2.290	2290.5	2019-09-10 02:55:13	
		7424	8:58:25:000	1198.5	-0.152	0.0	1.384	1384.366	2.291	2290.7	2019-09-10 02:55:18	
		7425	8:58:30:000	1198.5	-0.152	0.0	1.385	1384.577	2.291	2291.0	2019-09-10 02:55:23	
		7426	8:58:35:000	1198.5	-0.152	0.0	1.385	1384.788	2.291	2291.2	2019-09-10 02:55:28	
		7427	8:58:40:000	1198.5	-0.152	0.0	1.385	1384.999	2.291	2291.5	2019-09-10 02:55:33	
		7428	8:58:45:000	1198.2	-0.151	0.0	1.385	1385.209	2.292	2291.7	2019-09-10 02:55:38	
		7429	8:58:50:000	1198.2	-0.151	0.0	1.385	1385.419	2.292	2292.0	2019-09-10 02:55:43	
		7430	8:58:55:000	1197.9	-0.152	0.0	1.386	1385.631	2.292	2292.2	2019-09-10 02:55:48	
		7431	8:59:00:000	1197.9	-0.151	0.0	1.386	1385.841	2.292	2292.5	2019-09-10 02:55:53	
		7432	8:59:05:000	1197.9	-0.152	0.0	1.386	1386.052	2.293	2292.7	2019-09-10 02:55:58	
		7433	8:59:10:000	1197.6	-0.152	0.0	1.386	1386.263	2.293	2293.0	2019-09-10 02:56:03	
		7434	8:59:15:000	1197.6	-0.152	0.0	1.386	1386.474	2.293	2293.2	2019-09-10 02:56:08	
		7435	8:59:20:000	1197.2	-0.152	0.0	1.387	1386.685	2.293	2293.5	2019-09-10 02:56:13	
		7436	8:59:25:000	1197.2	-0.151	0.0	1.387	1386.896	2.294	2293.7	2019-09-10 02:56:18	
		7437	8:59:30:000	1197.2	-0.152	0.0	1.387	1387.106	2.294	2294.0	2019-09-10 02:56:23	
		7438	8:59:35:000	1197.2	-0.152	0.0	1.387	1387.317	2.294	2294.3	2019-09-10 02:56:28	
		7439	8:59:40:000	1196.9	-0.152	0.0	1.388	1387.529	2.295	2294.5	2019-09-10 02:56:33	
		7440	8:59:45:000	1196.9	-0.151	0.0	1.388	1387.739	2.295	2294.8	2019-09-10 02:56:38	
		7441	8:59:50:000	1196.9	-0.152	0.0	1.388	1387.950	2.295	2295.0	2019-09-10 02:56:43	
		7442	8:59:55:000	1196.6	-0.152	0.0	1.388	1388.161	2.295	2295.3	2019-09-10 02:56:48	
		7443	9:00:00:000	1196.6	-0.152	0.0	1.388	1388.372	2.296	2295.5	2019-09-10 02:56:53	
		7444	9:00:05:000	1196.6	-0.152	0.0	1.389	1388.583	2.296	2295.8	2019-09-10 02:56:58	
		7445	9:00:10:000	1196.3	-0.152	0.0	1.389	1388.793	2.296	2296.0	2019-09-10 02:57:03	
		7446	9:00:15:000	1196.0	-0.152	0.0	1.389	1389.004	2.296	2296.3	2019-09-10 02:57:08	
		7447	9:00:20:000	1196.0	-0.152	0.0	1.389	1389.215	2.297	2296.5	2019-09-10 02:57:13	
		7448	9:00:25:000	1196.0	-0.152	0.0	1.389	1389.426	2.297	2296.8	2019-09-10 02:57:18	
		7449	9:00:30:000	1196.0	-0.152	0.0	1.390	1389.637	2.297	2297.0	2019-09-10 02:57:23	
		7450	9:00:35:000	1195.7	-0.152	0.0	1.390	1389.848	2.297	2297.3	2019-09-10 02:57:28	
		7451	9:00:40:000	1195.7	-0.152	0.0	1.390	1390.059	2.298	2297.5	2019-09-10 02:57:33	
		7452	9:00:45:000	1195.7	-0.152	0.0	1.390	1390.270	2.298	2297.8	2019-09-10 02:57:38	
		7453	9:00:50:000	1195.4	-0.152	0.0	1.390	1390.481	2.298	2298.0	2019-09-10 02:57:43	
		7454	9:00:55:000	1195.4	-0.152	0.0	1.391	1390.692	2.298	2298.3	2019-09-10 02:57:48	
		7455	9:01:00:000	1195.4	-0.152	0.0	1.391	1390.903	2.299	2298.5	2019-09-10 02:57:53	
		7456	9:01:05:000	1195.1	-0.152	0.0	1.391	1391.114	2.299	2298.8	2019-09-10 02:57:58	
		7457	9:01:10:000	1195.1	-0.152	0.0	1.391	1391.325	2.299	2299.1	2019-09-10 02:58:03	
		7458	9:01:15:000	1194.8	-0.152	0.0	1.392	1391.536	2.299	2299.3	2019-09-10 02:58:08	
		7459	9:01:20:000	1194.8	-0.152	0.0	1.392	1391.747	2.300	2299.6	2019-09-10 02:58:13	
		7460	9:01:25:000	1194.8	-0.151	0.0	1.392	1391.957	2.300	2299.8	2019-09-10 02:58:18	
		7461	9:01:30:000	1194.8	-0.152	0.0	1.392	1392.168	2.300	2300.1	2019-09-10 02:58:23	
		7462	9:01:35:000	1194.5	-0.152	0.0	1.392	1392.379	2.300	2300.3	2019-09-10 02:58:28	
		7463	9:01:40:000	1194.5	-0.152	0.0	1.393	1392.590	2.301	2300.6	2019-09-10 02:58:33	
		7464	9:01:45:000	1194.1	-0.152	0.0	1.393	1392.801	2.301	2300.8	2019-09-10 02:58:38	
		7465	9:01:50:000	1194.1	-0.152	0.0	1.393	1393.011	2.301	2301.1	2019-09-10 02:58:43	
		7466	9:01:55:000	1194.1	-0.152	0.0	1.393	1393.222	2.301	2301.3	2019-09-10 02:58:48	
		7467	9:02:00:000	1194.1	-0.152	0.0	1.393	1393.434	2.302	2301.6	2019-09-10 02:58:53	
		7468	9:02:05:000	1193.8	-0.151	0.0	1.394	1393.644	2.302	2301.8	2019-09-10 02:58:58	
		7469	9:02:10:000	1193.8	-0.152	0.0	1.394	1393.856	2.302	2302.1	2019-09-10 02:59:03	
		7470	9:02:15:000	1193.5	-0.152	0.0	1.394	1394.067	2.302	2302.3	2019-09-10 02:59:08	
		7471	9:02:20:000	1193.5	-0.152	0.0	1.394	1394.278	2.303	2302.6	2019-09-10 02:59:13	
		7472	9:02:25:000	1193.5	-0.152	0.0	1.394	1394.489	2.303	2302.8	2019-09-10 02:59:18	
		7473	9:02:30:000	1193.5	-0.152	0.0	1.395	1394.700	2.303	2303.1	2019-09-10 02:59:23	
		7474	9:02:35:000	1193.2	-0.151	0.0	1.395	1394.911	2.303	2303.3	2019-09-10 02:59:28	
		7475	9:02:40:000	1193.2	-0.151	0.0	1.395	1395.122	2.304	2303.6	2019-09-10 02:59:33	
		7476	9:02:45:000	1193.2	-0.152	0.0	1.395	1395.333	2.304	2303.8	2019-09-10 02:59:38	
		7477	9:02:50:000	1192.9	-0.152	0.0	1.396	1395.543	2.304	2304.1	2019-09-10 02:59:43	
		7478	9:02:55:000	1192.9	-0.151	0.0	1.396	1395.754	2.304	2304.4	2019-09-10 02:59:48	
		7479	9:03:00:000	1192.9	-0.151	0.0	1.396	1395.964	2.305	2304.6	2019-09-10 02:59:53	
		7480	9:03:05:000	1192.6	-0.152	0.0	1.396	1396.175	2.305	2304.9	2019-09-10 02:59:58	
		7481	9:03:10:000	1192.3	-0.152	0.0	1.396	1396.386	2.305	2305.1	2019-09-10 03:00:03	
		7482	9:03:15:000	1192.3	-0.152	0.0	1.397	1396.597	2.305	2305.4	2019-09-10 03:00:08	
		7483	9:03:20:000	1192.3	-0.152	0.0	1.397	1396.808	2.306	2305.6	2019-09-10 03:00:13	
		7484	9:03:25:000	1192.3	-0.152	0.0	1.397	1397.019	2.306	2305.9	2019-09-10 03:00:18	
		7485	9:03:30:000	1192.0	-0.152	0.0	1.397	1397.230	2.306	2306.1	2019-09-10 03:00:23	
		7486	9:03:35:000	1192.0	-0.151	0.0	1.397	1397.440	2.306	2306.4	2019-09-10 03:00:28	
		7487	9:03:40:000	1192.0	-0.152	0.0	1.398	1397.651	2.307	2306.6	2019-09-10 03:00:33	
		7488	9:03:45:000	1191.4	-0.152	0.0	1.398	1397.861	2.307	2306.9	2019-09-10 03:00:38	
		7489	9:03:50:000	1191.4	-0.152	0.0	1.398	1398.072	2.307	2307.1	2019-09-10 03:00:43	
		7490	9:03:55:000	1191.4	-0.152	0.0	1.398	1398.284	2.307	2307.4	2019-09-10 03:00:48	
		7491	9:04:00:000	1191.0	-0.152	0.0	1.398	1398.494	2.308	2307.6	2019-09-10 03:00:53	
		7492	9:04:05:000	1191.0	-0.152	0.0	1.399	1398.706	2.308	2307.9	2019-09-10 03:00:58	
		7493	9:04:10:000	1191.0	-0.151	0.0	1.399	1398.916	2.308	2308.1	2019-09-10 03:01:03	
		7494	9:04:15:000	1190.7	-0.152	0.0	1.399	1399.127	2.308	2308.4	2019-09-10 03:01:08	
		7495	9:04:20:000	1190.7	-0.152	0.0	1.399	1399.338	2.309	2308.6	2019-09-10 03:01:13	
		7496	9:04:25:000	1190.7	-0.152	0.0	1.400	1399.548	2.309	2308.9	2019-09-10 03:01:18	
		7497	9:04:30:000	1190.4	-0.152	0.0	1.400	1399.759	2.309	2309.1	2019-09-10 03:01:23	
		7498	9:04:35:000	1190.4	-0.152	0.0	1.400	1399.970	2.309	2309.4	2019-09-10 03:01:28	
		7499	9:04:40:000	1190.4	-0.152	0.0	1.400	1400.181	2.310	2309.6	2019-09-10 03:01:33	
		7500	9:04:45:000	1190.1	-0.152	0.0	1.400	1400.392	2.310	2309.9	2019-09-10 03:01:38	
		7501	9:04:50:000	1190.1	-0.152	0.0	1.401	1400.603	2.310	2310.1	2019-09-10 03:01:43	
		7502	9:04:55:000	1190.1	-0.151	0.0	1.401	1400.814	2.310	2310.4	2019-09-10 03:01:48	
		7503	9:05:00:000	1189.8	-0.152	0.0	1.401	1401.024	2.311	2310.6	2019-09-10 03:01:53	
		7504	9:05:05:000	1189.8	-0.152	0.0	1.401	1401.235	2.311	2310.9	2019-09-10 03:01:58	
		7505	9:05:10:000	1189.8	-0.152	0.0	1.401	1401.446	2.311	2311.1	2019-09-10 03:02:03	
		7506	9:05:15:000	1189.5	-0.152	0.0	1.402	1401.658	2.311	2311.4	2019-09-10 03:02:08	
		7507	9:05:20:000	1189.5	-0.152	0.0	1.402	1401.869	2.312	2311.6	2019-09-10 03:02:13	
		7508	9:05:25:000	1189.5	-0.151	0.0	1.402	1402.079	2.312	2311.9	2019-09-10 03:02:18	
		7509	9:05:30:000	1189.2	-0.152	0.0	1.402	1402.290	2.312	2312.1	2019-09-10 03:02:23	
		7510	9:05:35:000	1189.2	-0.151	0.0	1.403	1402.501	2.312	2312.4	2019-09-10 03:02:28	
		7511	9:05:40:000	1189.2	-0.152	0.0	1.403	1402.712	2.313	2312.6	2019-09-10 03:02:33	
		7512	9:05:45:000	1188.9	-0.152	0.0	1.403	1402.923	2.313	2312.9	2019-09-10 03:02:38	
		7513	9:05:50:000	1188.9	-0.152	0.0	1.403	1403.134	2.313	2313.1	2019-09-10 03:02:43	
		7514	9:05:55:000	1188.9	-0.152	0.0	1.403	1403.346	2.313	2313.4	2019-09-10 03:02:48	
		7515	9:06:00:000	1188.6	-0.152	0.0	1.404	1403.557	2.314	2313.6	2019-09-10 03:02:53	
		7516	9:06:05:000	1188.6	-0.151	0.0	1.404	1403.767	2.314	2313.9	2019-09-10 03:02:58	
		7517	9:06:10:000	1188.6	-0.152	0.0	1.404	1403.978	2.314	2314.2	2019-09-10 03:03:03	
		7518	9:06:15:000	1188.3	-0.151	0.0	1.404	1404.189	2.314	2314.4	2019-09-10 03:03:08	
		7519	9:06:20:000	1188.3	-0.152	0.0	1.404	1404.400	2.315	2314.7	2019-09-10 03:03:13	
		7520	9:06:25:000	1187.9	-0.152	0.0	1.405	1404.611	2.315	2314.9	2019-09-10 03:03:18	
		7521	9:06:30:000	1187.9	-0.152	0.0	1.405	1404.822	2.315	2315.2	2019-09-10 03:03:23	
		7522	9:06:35:000	1187.9	-0.152	0.0	1.405	1405.033	2.315	2315.4	2019-09-10 03:03:28	
		7523	9:06:40:000	1187.9	-0.152	0.0	1.405	1405.244	2.316	2315.7	2019-09-10 03:03:33	
		7524	9:06:45:000	1187.6	-0.152	0.0	1.405	1405.454	2.316	2315.9	2019-09-10 03:03:38	
		7525	9:06:50:000	1187.6	-0.152	0.0	1.406	1405.666	2.316	2316.2	2019-09-10 03:03:43	
		7526	9:06:55:000	1187.6	-0.152	0.0	1.406	1405.876	2.316	2316.4	2019-09-10 03:03:48	
		7527	9:07:00:000	1187.6	-0.152	0.0	1.406	1406.087	2.317	2316.7	2019-09-10 03:03:53	
		7528	9:07:05:000	1187.3	-0.152	0.0	1.406	1406.298	2.317	2316.9	2019-09-10 03:03:58	
		7529	9:07:10:000	1187.0	-0.152	0.0	1.407	1406.509	2.317	2317.2	2019-09-10 03:04:03	
		7530	9:07:15:000	1187.0	-0.151	0.0	1.407	1406.720	2.317	2317.4	2019-09-10 03:04:08	
		7531	9:07:20:000	1187.0	-0.152	0.0	1.407	1406.931	2.318	2317.7	2019-09-10 03:04:13	
		7532	9:07:25:000	1187.0	-0.152	0.0	1.407	1407.141	2.318	2317.9	2019-09-10 03:04:18	
		7533	9:07:30:000	1186.7	-0.152	0.0	1.407	1407.352	2.318	2318.2	2019-09-10 03:04:23	
		7534	9:07:35:000	1186.7	-0.152	0.0	1.408	1407.563	2.318	2318.4	2019-09-10 03:04:28	
		7535	9:07:40:000	1186.4	-0.151	0.0	1.408	1407.774	2.319	2318.7	2019-09-10 03:04:33	
		7536	9:07:45:000	1186.4	-0.152	0.0	1.408	1407.984	2.319	2318.9	2019-09-10 03:04:38	
		7537	9:07:50:000	1186.4	-0.152	0.0	1.408	1408.195	2.319	2319.2	2019-09-10 03:04:43	
		7538	9:07:55:000	1186.4	-0.152	0.0	1.408	1408.406	2.319	2319.4	2019-09-10 03:04:48	
		7539	9:08:00:000	1186.4	-0.152	0.0	1.409	1408.618	2.320	2319.7	2019-09-10 03:04:53	
		7540	9:08:05:000	1186.1	-0.152	0.0	1.409	1408.829	2.320	2319.9	2019-09-10 03:04:58	
		7541	9:08:10:000	1185.8	-0.152	0.0	1.409	1409.039	2.320	2320.2	2019-09-10 03:05:03	
		7542	9:08:15:000	1185.8	-0.152	0.0	1.409	1409.251	2.320	2320.4	2019-09-10 03:05:08	
		7543	9:08:20:000	1185.8	-0.152	0.0	1.409	1409.462	2.321	2320.7	2019-09-10 03:05:13	
		7544	9:08:25:000	1185.8	-0.152	0.0	1.410	1409.673	2.321	2320.9	2019-09-10 03:05:18	
		7545	9:08:30:000	1185.5	-0.152	0.0	1.410	1409.884	2.321	2321.2	2019-09-10 03:05:23	
		7546	9:08:35:000	1185.5	-0.152	0.0	1.410	1410.094	2.321	2321.4	2019-09-10 03:05:28	
		7547	9:08:40:000	1185.5	-0.152	0.0	1.410	1410.305	2.322	2321.7	2019-09-10 03:05:33	
		7548	9:08:45:000	1185.2	-0.152	0.0	1.411	1410.516	2.322	2321.9	2019-09-10 03:05:38	
		7549	9:08:50:000	1185.2	-0.152	0.0	1.411	1410.727	2.322	2322.2	2019-09-10 03:05:43	
		7550	9:08:55:000	1185.2	-0.152	0.0	1.411	1410.938	2.322	2322.4	2019-09-10 03:05:48	
		7551	9:09:00:000	1184.8	-0.151	0.0	1.411	1411.148	2.323	2322.7	2019-09-10 03:05:53	
		7552	9:09:05:000	1184.8	-0.152	0.0	1.411	1411.359	2.323	2322.9	2019-09-10 03:05:58	
		7553	9:09:10:000	1184.8	-0.151	0.0	1.412	1411.568	2.323	2323.2	2019-09-10 03:06:03	
		7554	9:09:15:000	1184.5	-0.152	0.0	1.412	1411.779	2.323	2323.4	2019-09-10 03:06:08	
		7555	9:09:20:000	1184.5	-0.152	0.0	1.412	1411.990	2.324	2323.7	2019-09-10 03:06:13	
		7556	9:09:25:000	1184.5	-0.152	0.0	1.412	1412.201	2.324	2323.9	2019-09-10 03:06:18	
		7557	9:09:30:000	1184.2	-0.151	0.0	1.412	1412.412	2.324	2324.2	2019-09-10 03:06:23	
		7558	9:09:35:000	1184.2	-0.152	0.0	1.413	1412.623	2.324	2324.4	2019-09-10 03:06:28	
		7559	9:09:40:000	1184.2	-0.152	0.0	1.413	1412.834	2.325	2324.7	2019-09-10 03:06:33	
		7560	9:09:45:000	1183.9	-0.151	0.0	1.413	1413.044	2.325	2324.9	2019-09-10 03:06:38	
		7561	9:09:50:000	1183.9	-0.152	0.0	1.413	1413.255	2.325	2325.2	2019-09-10 03:06:43	
		7562	9:09:55:000	1183.9	-0.152	0.0	1.413	1413.466	2.325	2325.4	2019-09-10 03:06:48	
		7563	9:10:00:000	1183.6	-0.152	0.0	1.414	1413.677	2.326	2325.7	2019-09-10 03:06:53	
		7564	9:10:05:000	1183.6	-0.152	0.0	1.414	1413.888	2.326	2325.9	2019-09-10 03:06:58	
		7565	9:10:10:000	1183.3	-0.152	0.0	1.414	1414.099	2.326	2326.2	2019-09-10 03:07:03	
		7566	9:10:15:000	1183.3	-0.152	0.0	1.414	1414.310	2.326	2326.4	2019-09-10 03:07:08	
		7567	9:10:20:000	1183.3	-0.152	0.0	1.415	1414.521	2.327	2326.7	2019-09-10 03:07:13	
		7568	9:10:25:000	1183.3	-0.151	0.0	1.415	1414.732	2.327	2326.9	2019-09-10 03:07:18	
		7569	9:10:30:000	1183.0	-0.152	0.0	1.415	1414.942	2.327	2327.2	2019-09-10 03:07:23	
		7570	9:10:35:000	1183.0	-0.152	0.0	1.415	1415.154	2.327	2327.4	2019-09-10 03:07:28	
		7571	9:10:40:000	1182.7	-0.152	0.0	1.415	1415.365	2.328	2327.7	2019-09-10 03:07:33	
		7572	9:10:45:000	1182.7	-0.151	0.0	1.416	1415.575	2.328	2327.9	2019-09-10 03:07:38	
		7573	9:10:50:000	1182.7	-0.152	0.0	1.416	1415.786	2.328	2328.2	2019-09-10 03:07:43	
		7574	9:10:55:000	1182.7	-0.152	0.0	1.416	1415.996	2.328	2328.4	2019-09-10 03:07:48	
		7575	9:11:00:000	1182.4	-0.152	0.0	1.416	1416.207	2.329	2328.7	2019-09-10 03:07:53	
		7576	9:11:05:000	1182.4	-0.152	0.0	1.416	1416.418	2.329	2328.9	2019-09-10 03:07:58	
		7577	9:11:10:000	1182.1	-0.151	0.0	1.417	1416.628	2.329	2329.2	2019-09-10 03:08:03	
		7578	9:11:15:000	1182.1	-0.152	0.0	1.417	1416.839	2.329	2329.4	2019-09-10 03:08:08	
		7579	9:11:20:000	1182.1	-0.152	0.0	1.417	1417.049	2.330	2329.7	2019-09-10 03:08:13	
		7580	9:11:25:000	1182.1	-0.152	0.0	1.417	1417.261	2.330	2329.9	2019-09-10 03:08:18	
		7581	9:11:30:000	1181.7	-0.152	0.0	1.417	1417.472	2.330	2330.2	2019-09-10 03:08:23	
		7582	9:11:35:000	1181.4	-0.151	0.0	1.418	1417.682	2.330	2330.4	2019-09-10 03:08:28	
		7583	9:11:40:000	1181.4	-0.152	0.0	1.418	1417.893	2.331	2330.7	2019-09-10 03:08:33	
		7584	9:11:45:000	1181.4	-0.152	0.0	1.418	1418.104	2.331	2330.9	2019-09-10 03:08:38	
		7585	9:11:50:000	1181.4	-0.152	0.0	1.418	1418.315	2.331	2331.2	2019-09-10 03:08:43	
		7586	9:11:55:000	1181.4	-0.151	0.0	1.419	1418.525	2.331	2331.4	2019-09-10 03:08:48	
		7587	9:12:00:000	1181.1	-0.152	0.0	1.419	1418.736	2.332	2331.7	2019-09-10 03:08:53	
		7588	9:12:05:000	1181.1	-0.152	0.0	1.419	1418.948	2.332	2331.9	2019-09-10 03:08:58	
		7589	9:12:10:000	1180.8	-0.152	0.0	1.419	1419.159	2.332	2332.2	2019-09-10 03:09:03	
		7590	9:12:15:000	1180.8	-0.152	0.0	1.419	1419.370	2.332	2332.4	2019-09-10 03:09:08	
		7591	9:12:20:000	1180.8	-0.152	0.0	1.420	1419.581	2.333	2332.7	2019-09-10 03:09:13	
		7592	9:12:25:000	1180.8	-0.152	0.0	1.420	1419.792	2.333	2332.9	2019-09-10 03:09:18	
		7593	9:12:30:000	1180.5	-0.152	0.0	1.420	1420.003	2.333	2333.2	2019-09-10 03:09:23	
		7594	9:12:35:000	1180.5	-0.152	0.0	1.420	1420.214	2.333	2333.4	2019-09-10 03:09:28	
