time/s	Ewe/V	<I>/mA	cycle number	
4.473710295110706E+005	1.2171769E+000	5.682535654845922E-002	6.000000000000000E+000
4.473910292961693E+005	1.2181529E+000	5.703213048664135E-002	6.000000000000000E+000
4.474110278812689E+005	1.2191714E+000	5.726598616060163E-002	6.000000000000000E+000
4.474310278663677E+005	1.2201974E+000	5.745419728743273E-002	6.000000000000000E+000
4.474510276514667E+005	1.2211426E+000	5.766070980768337E-002	6.000000000000000E+000
4.474710274365654E+005	1.2222017E+000	5.785025851750047E-002	6.000000000000000E+000
4.474910272216643E+005	1.2232116E+000	5.805442944222317E-002	6.000000000000000E+000
4.475110268067629E+005	1.2242197E+000	5.824487493119146E-002	6.000000000000000E+000
4.475310265918621E+005	1.2251850E+000	5.845278214929917E-002	6.000000000000000E+000
4.475510251769600E+005	1.2261728E+000	5.865194567966447E-002	6.000000000000000E+000
4.475710249620588E+005	1.2271544E+000	5.885237973841440E-002	6.000000000000000E+000
4.475910245471573E+005	1.2282025E+000	5.901366359445692E-002	6.000000000000000E+000
4.476110243322556E+005	1.2291670E+000	5.916227555262510E-002	6.000000000000000E+000
4.476310243173544E+005	1.2302078E+000	5.938692280969327E-002	6.000000000000000E+000
4.476510229024533E+005	1.2311678E+000	5.959127539965126E-002	6.000000000000000E+000
4.476710226875525E+005	1.2322416E+000	5.979065859892341E-002	6.000000000000000E+000
4.476910224726517E+005	1.2331688E+000	5.999999044217885E-002	6.000000000000000E+000
4.477110221577510E+005	1.2341822E+000	6.020371933970226E-002	6.000000000000000E+000
4.477310218428504E+005	1.2351974E+000	6.043033495377848E-002	6.000000000000000E+000
4.477510204279516E+005	1.2361916E+000	6.063015914213787E-002	6.000000000000000E+000
4.477710202130508E+005	1.2371645E+000	6.082684433452679E-002	6.000000000000000E+000
4.477910197981503E+005	1.2381797E+000	6.103061075687399E-002	6.000000000000000E+000
4.478110195832495E+005	1.2391837E+000	6.121988331819295E-002	6.000000000000000E+000
4.478310195683483E+005	1.2401735E+000	6.143770192920850E-002	6.000000000000000E+000
4.478510194534473E+005	1.2411815E+000	6.158225556478270E-002	6.000000000000000E+000
4.478710191385467E+005	1.2421839E+000	6.175747539273221E-002	6.000000000000000E+000
4.478910177236479E+005	1.2431983E+000	6.196231194599466E-002	6.000000000000000E+000
4.479110175087471E+005	1.2441871E+000	6.216358804132649E-002	6.000000000000000E+000
4.479310170938466E+005	1.2451769E+000	6.236906799438380E-002	6.000000000000000E+000
4.479510168789458E+005	1.2461648E+000	6.253978883464706E-002	6.000000000000000E+000
4.479710166640449E+005	1.2471535E+000	6.273450490090449E-002	6.000000000000000E+000
4.479910152491461E+005	1.2481614E+000	6.294821028530884E-002	6.000000000000000E+000
4.480110148342457E+005	1.2491790E+000	6.315028181090399E-002	6.000000000000000E+000
4.480310148193445E+005	1.2501572E+000	6.334927779027655E-002	6.000000000000000E+000
4.480510148044433E+005	1.2511641E+000	6.355278666410236E-002	6.000000000000000E+000
4.480710143895429E+005	1.2521560E+000	6.376514360502883E-002	6.000000000000000E+000
4.480910141746420E+005	1.2532299E+000	6.396128788396904E-002	6.000000000000000E+000
4.481110139597412E+005	1.2541676E+000	6.411134585052958E-002	6.000000000000000E+000
4.481310125448424E+005	1.2551565E+000	6.426567111902348E-002	6.000000000000000E+000
4.481510121299420E+005	1.2561760E+000	6.447210660867420E-002	6.000000000000000E+000
4.481710119150411E+005	1.2572147E+000	6.462938379208885E-002	6.000000000000000E+000
4.481910117001403E+005	1.2581537E+000	6.482501987630679E-002	6.000000000000000E+000
4.482110112852398E+005	1.2592072E+000	6.502414434314074E-002	6.000000000000000E+000
4.482310100703407E+005	1.2601581E+000	6.518419103759168E-002	6.000000000000000E+000
4.482510100554395E+005	1.2611818E+000	6.537192225538763E-002	6.000000000000000E+000
4.482710098405387E+005	1.2621781E+000	6.553346027868756E-002	6.000000000000000E+000
4.482910094256382E+005	1.2631648E+000	6.569675094008320E-002	6.000000000000000E+000
4.483110092107374E+005	1.2641386E+000	6.589319483453920E-002	6.000000000000000E+000
4.483310077958382E+005	1.2652197E+000	6.607217086394779E-002	6.000000000000000E+000
4.483510073809368E+005	1.2661992E+000	6.623658105337382E-002	6.000000000000000E+000
4.483710071660359E+005	1.2671580E+000	6.633134125039880E-002	6.000000000000000E+000
4.483910069511347E+005	1.2681460E+000	6.650391914815934E-002	6.000000000000000E+000
4.484110067362334E+005	1.2691782E+000	6.668846815783769E-002	6.000000000000000E+000
4.484310065213321E+005	1.2701406E+000	6.687718520673247E-002	6.000000000000000E+000
4.484510065064309E+005	1.2711909E+000	6.704645351375338E-002	6.000000000000000E+000
4.484710050915284E+005	1.2721756E+000	6.721966889191011E-002	6.000000000000000E+000
4.484910046766270E+005	1.2731897E+000	6.740054966813314E-002	6.000000000000000E+000
4.485110044617257E+005	1.2741966E+000	6.757101391041700E-002	6.000000000000000E+000
4.485310042468244E+005	1.2751665E+000	6.773960109480570E-002	6.000000000000000E+000
4.485510040319231E+005	1.2762274E+000	6.789638022668720E-002	6.000000000000000E+000
4.485710024170226E+005	1.2771916E+000	6.805793285520989E-002	6.000000000000000E+000
4.485910022021213E+005	1.2782264E+000	6.821769756877227E-002	6.000000000000000E+000
4.486110019872205E+005	1.2791971E+000	6.835591324291790E-002	6.000000000000000E+000
4.486310017723193E+005	1.2801881E+000	6.843956307079879E-002	6.000000000000000E+000
4.486510017574183E+005	1.2812288E+000	6.862049112808744E-002	6.000000000000000E+000
4.486710003425170E+005	1.2821612E+000	6.876176641288734E-002	6.000000000000000E+000
4.486910001276158E+005	1.2831863E+000	6.892824342410575E-002	6.000000000000000E+000
4.487109997127146E+005	1.2841889E+000	6.908730120315876E-002	6.000000000000000E+000
4.487309994978135E+005	1.2852106E+000	6.923422120237210E-002	6.000000000000000E+000
4.487509992829121E+005	1.2862204E+000	6.936303433013380E-002	6.000000000000000E+000
4.487709988680106E+005	1.2872032E+000	6.950399827035958E-002	6.000000000000000E+000
4.487909986531095E+005	1.2881782E+000	6.966112021031168E-002	6.000000000000000E+000
4.488109972382088E+005	1.2892009E+000	6.982416551457138E-002	6.000000000000000E+000
4.488309972233076E+005	1.2901993E+000	6.996319962258424E-002	6.000000000000000E+000
4.488509970084066E+005	1.2911605E+000	7.011392423149587E-002	6.000000000000000E+000
4.488709967935055E+005	1.2921718E+000	7.020074098110865E-002	6.000000000000000E+000
4.488909965786047E+005	1.2931435E+000	7.029920887362767E-002	6.000000000000000E+000
4.489109949637032E+005	1.2942150E+000	7.042888812741821E-002	6.000000000000000E+000
4.489309947488019E+005	1.2951722E+000	7.055172496629314E-002	6.000000000000000E+000
4.489509945339006E+005	1.2961745E+000	7.069088230530896E-002	6.000000000000000E+000
4.489709943189994E+005	1.2971604E+000	7.082887277192595E-002	6.000000000000000E+000
4.489909939040979E+005	1.2981882E+000	7.096340798316980E-002	6.000000000000000E+000
4.490109936891962E+005	1.2991424E+000	7.110045908728174E-002	6.000000000000000E+000
4.490309936742950E+005	1.3002002E+000	7.123785882982436E-002	6.000000000000000E+000
4.490509922593930E+005	1.3011675E+000	7.136040124607568E-002	6.000000000000000E+000
4.490709920444926E+005	1.3021576E+000	7.148619613062945E-002	6.000000000000000E+000
4.490909918295909E+005	1.3031813E+000	7.161306361132014E-002	6.000000000000000E+000
4.491109916146910E+005	1.3042530E+000	7.174432562396471E-002	6.000000000000000E+000
4.491309911997896E+005	1.3051927E+000	7.181487200929779E-002	6.000000000000000E+000
4.491509897848908E+005	1.3061595E+000	7.190233356258890E-002	6.000000000000000E+000
4.491709895699900E+005	1.3071599E+000	7.203396317949207E-002	6.000000000000000E+000
4.491909891550895E+005	1.3081923E+000	7.215928983353043E-002	6.000000000000000E+000
4.492109889401887E+005	1.3091749E+000	7.226704536507333E-002	6.000000000000000E+000
4.492309889252875E+005	1.3101817E+000	7.239134837280248E-002	6.000000000000000E+000
4.492509877103884E+005	1.3112031E+000	7.250898515033000E-002	6.000000000000000E+000
4.492709872954879E+005	1.3121837E+000	7.260679333862374E-002	6.000000000000000E+000
4.492909870805871E+005	1.3131768E+000	7.272525671098173E-002	6.000000000000000E+000
4.493109868656863E+005	1.3141762E+000	7.285073674679365E-002	6.000000000000000E+000
4.493309864507858E+005	1.3151512E+000	7.297725900656393E-002	6.000000000000000E+000
4.493509862358850E+005	1.3161772E+000	7.305865984790172E-002	6.000000000000000E+000
4.493709860209841E+005	1.3172094E+000	7.317593775067899E-002	6.000000000000000E+000
4.493909846060853E+005	1.3181559E+000	7.324085877648234E-002	6.000000000000000E+000
4.494109841911849E+005	1.3191659E+000	7.332388785740807E-002	6.000000000000000E+000
4.494309841762837E+005	1.3201123E+000	7.345323318132108E-002	6.000000000000000E+000
4.494509841613825E+005	1.3211840E+000	7.357613200084168E-002	6.000000000000000E+000
4.494709837464821E+005	1.3221939E+000	7.368355773509294E-002	6.000000000000000E+000
4.494909823315833E+005	1.3231806E+000	7.380829210125839E-002	6.000000000000000E+000
4.495109821166825E+005	1.3241472E+000	7.390345584280011E-002	6.000000000000000E+000
4.495309819017816E+005	1.3251752E+000	7.399592540801911E-002	6.000000000000000E+000
4.495509814868812E+005	1.3261875E+000	7.408979023356332E-002	6.000000000000000E+000
4.495709812719803E+005	1.3271879E+000	7.419458980809934E-002	6.000000000000000E+000
4.495909798570815E+005	1.3281543E+000	7.429325495296230E-002	6.000000000000000E+000
4.496109795421809E+005	1.3291879E+000	7.438887072098210E-002	6.000000000000000E+000
4.496309794272799E+005	1.3302245E+000	7.449833977968751E-002	6.000000000000000E+000
4.496509794123787E+005	1.3311794E+000	7.450522943309856E-002	6.000000000000000E+000
4.496709791974779E+005	1.3321732E+000	7.464200065354420E-002	6.000000000000000E+000
4.496909787825774E+005	1.3331497E+000	7.475910571202116E-002	6.000000000000000E+000
4.497109785676766E+005	1.3341405E+000	7.488150910520210E-002	6.000000000000000E+000
4.497309771527778E+005	1.3351622E+000	7.499488360144235E-002	6.000000000000000E+000
4.497509768378763E+005	1.3361511E+000	7.511178845134592E-002	6.000000000000000E+000
4.497709765229761E+005	1.3371652E+000	7.520032517224351E-002	6.000000000000000E+000
4.497909763080743E+005	1.3381913E+000	7.531265665430387E-002	6.000000000000000E+000
4.498109760931740E+005	1.3391323E+000	7.544275795066890E-002	6.000000000000000E+000
4.498309746782719E+005	1.3401923E+000	7.556597922530378E-002	6.000000000000000E+000
4.498509746633708E+005	1.3411779E+000	7.570283323157700E-002	6.000000000000000E+000
4.498709744484695E+005	1.3421730E+000	7.581497536249704E-002	6.000000000000000E+000
4.498909740335676E+005	1.3431864E+000	7.592626560025628E-002	6.000000000000000E+000
4.499109738186663E+005	1.3441253E+000	7.595386827323969E-002	6.000000000000000E+000
4.499309736037650E+005	1.3451416E+000	7.606644659941142E-002	6.000000000000000E+000
4.499509733888637E+005	1.3461782E+000	7.617593440553583E-002	6.000000000000000E+000
4.499709717739625E+005	1.3471669E+000	7.628847450017529E-002	6.000000000000000E+000
4.499909715590612E+005	1.3481580E+000	7.639081505538892E-002	6.000000000000000E+000
4.500109713441604E+005	1.3491532E+000	7.650927605097901E-002	6.000000000000000E+000
4.500309711292593E+005	1.3501792E+000	7.664340039244022E-002	6.000000000000000E+000
4.500509711143584E+005	1.3511722E+000	7.674155436507213E-002	6.000000000000000E+000
4.500709696994572E+005	1.3521854E+000	7.686810913031283E-002	6.000000000000000E+000
4.500909694845560E+005	1.3531594E+000	7.700059036673812E-002	6.000000000000000E+000
4.501109690696548E+005	1.3541970E+000	7.710169962186891E-002	6.000000000000000E+000
4.501309688547537E+005	1.3551997E+000	7.723696019725401E-002	6.000000000000000E+000
4.501509686398523E+005	1.3561577E+000	7.733294907873201E-002	6.000000000000000E+000
4.501709670249509E+005	1.3571931E+000	7.740218463139192E-002	6.000000000000000E+000
4.501909668100500E+005	1.3582181E+000	7.753312159937176E-002	6.000000000000000E+000
4.502109665951487E+005	1.3591825E+000	7.767754930107840E-002	6.000000000000000E+000
4.502309665802475E+005	1.3601650E+000	7.783194172286168E-002	6.000000000000000E+000
4.502509663653465E+005	1.3612334E+000	7.798723846282207E-002	6.000000000000000E+000
4.502709661504456E+005	1.3621299E+000	7.811824241384105E-002	6.000000000000000E+000
4.502909659355446E+005	1.3631623E+000	7.823058921708254E-002	6.000000000000000E+000
4.503109643206438E+005	1.3641912E+000	7.835203898415077E-002	6.000000000000000E+000
4.503309641057421E+005	1.3651538E+000	7.848087468495057E-002	6.000000000000000E+000
4.503509638908412E+005	1.3661519E+000	7.862892228914165E-002	6.000000000000000E+000
4.503709636759399E+005	1.3671750E+000	7.878216805871308E-002	6.000000000000000E+000
4.503909632610385E+005	1.3681635E+000	7.892657313440044E-002	6.000000000000000E+000
4.504109618461365E+005	1.3691523E+000	7.905505065420138E-002	6.000000000000000E+000
4.504309618312349E+005	1.3701553E+000	7.917452717329276E-002	6.000000000000000E+000
4.504509616163336E+005	1.3711863E+000	7.935775687922064E-002	6.000000000000000E+000
4.504709614014328E+005	1.3721764E+000	7.953210869423427E-002	6.000000000000000E+000
4.504909611865310E+005	1.3731343E+000	7.970867748856425E-002	6.000000000000000E+000
4.505109597716313E+005	1.3741497E+000	7.986275909778978E-002	6.000000000000000E+000
4.505309593567308E+005	1.3751714E+000	8.005165977570800E-002	6.000000000000000E+000
4.505509591418300E+005	1.3761929E+000	8.038959495843967E-002	6.000000000000000E+000
4.505709589269292E+005	1.3772392E+000	8.054420838066823E-002	6.000000000000000E+000
4.505909585120287E+005	1.3781855E+000	8.068574662050398E-002	6.000000000000000E+000
4.506109582971279E+005	1.3791989E+000	8.090545079071554E-002	6.000000000000000E+000
4.506309582822267E+005	1.3802632E+000	8.108062363740265E-002	6.000000000000000E+000
4.506509570673276E+005	1.3811975E+000	8.123338218851414E-002	6.000000000000000E+000
4.506709566524271E+005	1.3822237E+000	8.134530527938522E-002	6.000000000000000E+000
4.506909564375263E+005	1.3831966E+000	8.148878945945381E-002	6.000000000000000E+000
4.507109562226254E+005	1.3842046E+000	8.168437564241171E-002	6.000000000000000E+000
4.507309558077250E+005	1.3851953E+000	8.186511142711050E-002	6.000000000000000E+000
4.507509543928262E+005	1.3861820E+000	8.206278010813600E-002	6.000000000000000E+000
4.507709541779254E+005	1.3871615E+000	8.226782274947619E-002	6.000000000000000E+000
4.507909539630245E+005	1.3882382E+000	8.244619075937387E-002	6.000000000000000E+000
4.508109535481241E+005	1.3891784E+000	8.264455977699520E-002	6.000000000000000E+000
4.508309535332229E+005	1.3901960E+000	8.287668317643221E-002	6.000000000000000E+000
4.508509535183217E+005	1.3912060E+000	8.310408103998523E-002	6.000000000000000E+000
4.508709520034231E+005	1.3922106E+000	8.331854868787425E-002	6.000000000000000E+000
4.508909516885225E+005	1.3932153E+000	8.351937929685715E-002	6.000000000000000E+000
4.509109514736217E+005	1.3942275E+000	8.374848311811522E-002	6.000000000000000E+000
4.509309512587208E+005	1.3952099E+000	8.387591598210348E-002	6.000000000000000E+000
4.509509508438203E+005	1.3961862E+000	8.408732050321932E-002	6.000000000000000E+000
4.509709506289195E+005	1.3971844E+000	8.432287672974115E-002	6.000000000000000E+000
4.509909492140207E+005	1.3982494E+000	8.455435094630531E-002	6.000000000000000E+000
4.510109488991201E+005	1.3991812E+000	8.474956236431441E-002	6.000000000000000E+000
4.510309487842191E+005	1.4001890E+000	8.497950750844563E-002	6.000000000000000E+000
4.510509487693179E+005	1.4011981E+000	8.519728450676631E-002	6.000000000000000E+000
4.510709485544171E+005	1.4022387E+000	8.543546921931178E-002	6.000000000000000E+000
4.510909469395187E+005	1.4031959E+000	8.568983227599603E-002	6.000000000000000E+000
4.511109467246179E+005	1.4042208E+000	8.592830456283929E-002	6.000000000000000E+000
4.511309465097170E+005	1.4051808E+000	8.616209599282887E-002	6.000000000000000E+000
4.511509461948164E+005	1.4061857E+000	8.643036208874078E-002	6.000000000000000E+000
4.511709458799157E+005	1.4072117E+000	8.667303456870590E-002	6.000000000000000E+000
4.511909456650140E+005	1.4081879E+000	8.687257592884257E-002	6.000000000000000E+000
4.512109454501141E+005	1.4092062E+000	8.713947962186790E-002	6.000000000000000E+000
4.512309440352125E+005	1.4102205E+000	8.742353561698391E-002	6.000000000000000E+000
4.512509440203113E+005	1.4112127E+000	8.772707165735172E-002	6.000000000000000E+000
4.512709438054101E+005	1.4122036E+000	8.798582077632494E-002	6.000000000000000E+000
4.512909434905085E+005	1.4132105E+000	8.826381275425099E-002	6.000000000000000E+000
4.513109431756069E+005	1.4142352E+000	8.855497101165095E-002	6.000000000000000E+000
4.513309417607049E+005	1.4152166E+000	8.882445142864706E-002	6.000000000000000E+000
4.513509415458040E+005	1.4162490E+000	8.911777542066046E-002	6.000000000000000E+000
4.513709411309024E+005	1.4171593E+000	8.940477209785547E-002	6.000000000000000E+000
4.513909409160016E+005	1.4181929E+000	8.971121344658672E-002	6.000000000000000E+000
4.514109407011003E+005	1.4192261E+000	9.002341767465794E-002	6.000000000000000E+000
4.514309393861998E+005	1.4201821E+000	9.029593147428105E-002	6.000000000000000E+000
4.514509392712985E+005	1.4211922E+000	9.055593668948925E-002	6.000000000000000E+000
4.514709390563975E+005	1.4222115E+000	9.089099601990210E-002	6.000000000000000E+000
4.514909388414962E+005	1.4231633E+000	9.122697285602888E-002	6.000000000000000E+000
4.515109384265951E+005	1.4241755E+000	9.156155542014749E-002	6.000000000000000E+000
4.515309382116939E+005	1.4251941E+000	9.189827089824198E-002	6.000000000000000E+000
4.515509379967927E+005	1.4261498E+000	9.223307808107251E-002	6.000000000000000E+000
4.515709365818913E+005	1.4271886E+000	9.253544194767072E-002	6.000000000000000E+000
4.515909361669900E+005	1.4282159E+000	9.288133006342231E-002	6.000000000000000E+000
4.516109359520888E+005	1.4291832E+000	9.322926308712876E-002	6.000000000000000E+000
4.516309359371876E+005	1.4302008E+000	9.356906415790667E-002	6.000000000000000E+000
4.516509357222865E+005	1.4311447E+000	9.389784675322410E-002	6.000000000000000E+000
4.516709343073859E+005	1.4322070E+000	9.427286106708876E-002	6.000000000000000E+000
4.516909340924846E+005	1.4332119E+000	9.458298741418569E-002	6.000000000000000E+000
4.517109337775840E+005	1.4342082E+000	9.491653860458693E-002	6.000000000000000E+000
4.517309334626826E+005	1.4351822E+000	9.529660001835760E-002	6.000000000000000E+000
4.517509332477818E+005	1.4361728E+000	9.566996753214085E-002	6.000000000000000E+000
4.517709330328801E+005	1.4371895E+000	9.604511992086173E-002	6.000000000000000E+000
4.517909314179784E+005	1.4382439E+000	9.643140652381743E-002	6.000000000000000E+000
4.518109312030771E+005	1.4392190E+000	9.680025501439760E-002	6.000000000000000E+000
4.518309311881755E+005	1.4401528E+000	9.719182760169742E-002	6.000000000000000E+000
4.518509309732742E+005	1.4411755E+000	9.759748110070743E-002	6.000000000000000E+000
4.518709307583729E+005	1.4421877E+000	9.800495078772331E-002	6.000000000000000E+000
4.518909305434716E+005	1.4431902E+000	9.845135404559235E-002	6.000000000000000E+000
4.519109291285705E+005	1.4441853E+000	9.884549412498034E-002	6.000000000000000E+000
4.519309287136700E+005	1.4452486E+000	9.924735178869504E-002	6.000000000000000E+000
4.519509284987692E+005	1.4462236E+000	9.959100882294175E-002	6.000000000000000E+000
4.519709282838684E+005	1.4471977E+000	9.998208812800979E-002	6.000000000000000E+000
4.519909280689675E+005	1.4482076E+000	1.004078941693749E-001	6.000000000000000E+000
4.520109264540691E+005	1.4491082E+000	1.008293751579354E-001	6.000000000000000E+000
4.520309264391679E+005	1.4501375E+000	1.012611251854778E-001	6.000000000000000E+000
4.520519265235215E+005	1.4512086E+000	1.018464607255276E-001	6.000000000000000E+000
4.520729264078755E+005	1.4523286E+000	1.024026415005508E-001	6.000000000000000E+000
4.520929261929747E+005	1.4533139E+000	1.028567496523299E-001	6.000000000000000E+000
4.521129245780762E+005	1.4542836E+000	1.033056392423986E-001	6.000000000000000E+000
4.521329243631754E+005	1.4553109E+000	1.037788690208769E-001	6.000000000000000E+000
4.521529241482746E+005	1.4562815E+000	1.042673395124056E-001	6.000000000000000E+000
4.521729239333738E+005	1.4573011E+000	1.047516455574209E-001	6.000000000000000E+000
4.521929235184733E+005	1.4582921E+000	1.052143770616698E-001	6.000000000000000E+000
4.522129221035745E+005	1.4593052E+000	1.056093184382617E-001	6.000000000000000E+000
4.522329220886733E+005	1.4603069E+000	1.061315922999664E-001	6.000000000000000E+000
4.522529218737725E+005	1.4612892E+000	1.066222490269091E-001	6.000000000000000E+000
4.522729216588717E+005	1.4623016E+000	1.071516693410295E-001	6.000000000000000E+000
4.522929214439709E+005	1.4633074E+000	1.076518692788280E-001	6.000000000000000E+000
4.523129212290701E+005	1.4643112E+000	1.081652496450309E-001	6.000000000000000E+000
4.523329196141716E+005	1.4653074E+000	1.086733033895589E-001	6.000000000000000E+000
4.523529193992708E+005	1.4662492E+000	1.091930001571346E-001	6.000000000000000E+000
4.523729191843700E+005	1.4672787E+000	1.097574179065954E-001	6.000000000000000E+000
4.523929187694695E+005	1.4682927E+000	1.103026595498462E-001	6.000000000000000E+000
4.524129185545687E+005	1.4693391E+000	1.108640790780384E-001	6.000000000000000E+000
4.524329185396675E+005	1.4702982E+000	1.114231414120286E-001	6.000000000000000E+000
4.524529173247684E+005	1.4712889E+000	1.119580128501012E-001	6.000000000000000E+000
4.524729169098679E+005	1.4722683E+000	1.124591563495727E-001	6.000000000000000E+000
4.524929166949671E+005	1.4732485E+000	1.130431042566635E-001	6.000000000000000E+000
4.525129164800663E+005	1.4743044E+000	1.136449931172185E-001	6.000000000000000E+000
4.525329160651658E+005	1.4752421E+000	1.142714348307594E-001	6.000000000000000E+000
4.525529146502670E+005	1.4762851E+000	1.148758303303334E-001	6.000000000000000E+000
4.525729144353652E+005	1.4772464E+000	1.155066881812399E-001	6.000000000000000E+000
4.525929142204653E+005	1.4782902E+000	1.160608605578295E-001	6.000000000000000E+000
4.526129138055635E+005	1.4792464E+000	1.166980981164356E-001	6.000000000000000E+000
4.526329137906628E+005	1.4803020E+000	1.173085828110292E-001	6.000000000000000E+000
4.526529137757611E+005	1.4812676E+000	1.179479510122786E-001	6.000000000000000E+000
4.526729133608607E+005	1.4822689E+000	1.185719263924438E-001	6.000000000000000E+000
4.526929119459586E+005	1.4832726E+000	1.192392373581526E-001	6.000000000000000E+000
4.527129117310569E+005	1.4842976E+000	1.198482949214421E-001	6.000000000000000E+000
4.527329115161556E+005	1.4852641E+000	1.204579218101649E-001	6.000000000000000E+000
4.527529111012542E+005	1.4862477E+000	1.211287213608298E-001	6.000000000000000E+000
4.527729108863529E+005	1.4872915E+000	1.217765110286120E-001	6.000000000000000E+000
4.527929094714515E+005	1.4882815E+000	1.223972872090030E-001	6.000000000000000E+000
4.528129091565504E+005	1.4893235E+000	1.230657429835338E-001	6.000000000000000E+000
4.528329090416494E+005	1.4902699E+000	1.237309301705594E-001	6.000000000000000E+000
4.528529090267483E+005	1.4912789E+000	1.244082256180670E-001	6.000000000000000E+000
4.528729088118474E+005	1.4922898E+000	1.250894380164482E-001	6.000000000000000E+000
4.528929071969464E+005	1.4932457E+000	1.257915435476513E-001	6.000000000000000E+000
4.529129069820452E+005	1.4942813E+000	1.265072822278507E-001	6.000000000000000E+000
4.529329067671440E+005	1.4952860E+000	1.272231970791315E-001	6.000000000000000E+000
4.529529064522428E+005	1.4962697E+000	1.279260859831002E-001	6.000000000000000E+000
4.529729061373415E+005	1.4972752E+000	1.286110675354788E-001	6.000000000000000E+000
4.529929059224400E+005	1.4982685E+000	1.293127678259580E-001	6.000000000000000E+000
4.530129057075389E+005	1.4992285E+000	1.300759915316730E-001	6.000000000000000E+000
4.530329042926377E+005	1.5002706E+000	1.308253286563390E-001	6.000000000000000E+000
4.530529042777368E+005	1.5013134E+000	1.315666842395302E-001	6.000000000000000E+000
4.530729040628355E+005	1.5022840E+000	1.322974826227448E-001	6.000000000000000E+000
4.530929037479346E+005	1.5032753E+000	1.330229312920985E-001	6.000000000000000E+000
4.531129034330337E+005	1.5042576E+000	1.337811964724933E-001	6.000000000000000E+000
4.531329020181331E+005	1.5053142E+000	1.345125673708751E-001	6.000000000000000E+000
4.531529018032313E+005	1.5062938E+000	1.352451391522593E-001	6.000000000000000E+000
4.531729013883304E+005	1.5072621E+000	1.359686990823467E-001	6.000000000000000E+000
4.531929011734291E+005	1.5082787E+000	1.367102322415761E-001	6.000000000000000E+000
4.532129009585278E+005	1.5092866E+000	1.374622306712150E-001	6.000000000000000E+000
4.532329007436261E+005	1.5102406E+000	1.381468629313791E-001	6.000000000000000E+000
4.532528995287241E+005	1.5113046E+000	1.389168138001775E-001	6.000000000000000E+000
4.532728993138229E+005	1.5122635E+000	1.396720099587205E-001	6.000000000000000E+000
4.532928990989216E+005	1.5132514E+000	1.404524341347027E-001	6.000000000000000E+000
4.533128986840202E+005	1.5142244E+000	1.412080050583311E-001	6.000000000000000E+000
4.533328984691198E+005	1.5152653E+000	1.419675815369408E-001	6.000000000000000E+000
4.533528982542176E+005	1.5162911E+000	1.427091539184837E-001	6.000000000000000E+000
4.533728968393188E+005	1.5173318E+000	1.434517186417635E-001	6.000000000000000E+000
4.533928964244183E+005	1.5182985E+000	1.442004914832677E-001	6.000000000000000E+000
4.534128962095175E+005	1.5192883E+000	1.449448637266957E-001	6.000000000000000E+000
4.534328961946163E+005	1.5203080E+000	1.457059742060309E-001	6.000000000000000E+000
4.534528959797155E+005	1.5212395E+000	1.464267265230292E-001	6.000000000000000E+000
4.534728945648167E+005	1.5222464E+000	1.470891857412635E-001	6.000000000000000E+000
4.534928943499159E+005	1.5233158E+000	1.477166826243490E-001	6.000000000000000E+000
4.535128940350153E+005	1.5242581E+000	1.484383705869821E-001	6.000000000000000E+000
4.535328937201146E+005	1.5252438E+000	1.491270043642356E-001	6.000000000000000E+000
4.535528935052138E+005	1.5262982E+000	1.498355415004307E-001	6.000000000000000E+000
4.535728932903130E+005	1.5273349E+000	1.505176243543742E-001	6.000000000000000E+000
4.535928928754125E+005	1.5283109E+000	1.512157157386280E-001	6.000000000000000E+000
4.536128914605137E+005	1.5292923E+000	1.518293452022352E-001	6.000000000000000E+000
4.536328914456125E+005	1.5302982E+000	1.525094397345352E-001	6.000000000000000E+000
4.536528912307117E+005	1.5313016E+000	1.531958415346530E-001	6.000000000000000E+000
4.536728910158109E+005	1.5322864E+000	1.538735220971739E-001	6.000000000000000E+000
4.536928908009101E+005	1.5332974E+000	1.545155835827985E-001	6.000000000000000E+000
4.537128893860113E+005	1.5342937E+000	1.551622873386149E-001	6.000000000000000E+000
4.537328889711108E+005	1.5352676E+000	1.557533683203238E-001	6.000000000000000E+000
4.537528887562100E+005	1.5362097E+000	1.562464473143588E-001	6.000000000000000E+000
4.537728885413092E+005	1.5372614E+000	1.568424673780513E-001	6.000000000000000E+000
4.537928883264083E+005	1.5382776E+000	1.574171922396426E-001	6.000000000000000E+000
4.538128867115099E+005	1.5392992E+000	1.579842435609649E-001	6.000000000000000E+000
4.538328866966087E+005	1.5402353E+000	1.584873803509179E-001	6.000000000000000E+000
4.538528866817076E+005	1.5412769E+000	1.589940685212632E-001	6.000000000000000E+000
4.538728862668071E+005	1.5423191E+000	1.594578794784247E-001	6.000000000000000E+000
4.538928860519063E+005	1.5432791E+000	1.599009950244334E-001	6.000000000000000E+000
4.539128858370055E+005	1.5442129E+000	1.603554952843467E-001	6.000000000000000E+000
4.539328854221050E+005	1.5452735E+000	1.607615374538012E-001	6.000000000000000E+000
4.539528840072062E+005	1.5462899E+000	1.611309843074964E-001	6.000000000000000E+000
4.539728837923054E+005	1.5473151E+000	1.615120313502398E-001	6.000000000000000E+000
4.539928835774045E+005	1.5482688E+000	1.617846346912516E-001	6.000000000000000E+000
