time/s	Ewe/V	x	Q discharge/mA.h	Q charge/mA.h	
6,110468900217023E+004	2,6449852E+000	3,359657842709270E-001	4,663593544611885E-001	0,000000000000000E+000
6,111468900218885E+004	2,6441834E+000	3,361510070715374E-001	4,667499183069480E-001	0,000000000000000E+000
6,112468900220748E+004	2,6435914E+000	3,363362306654640E-001	4,671404838252246E-001	0,000000000000000E+000
6,113468900222611E+004	2,6427705E+000	3,365214529764184E-001	4,675310466386183E-001	0,000000000000000E+000
6,114468900224473E+004	2,6421213E+000	3,367066761193924E-001	4,679216112062414E-001	0,000000000000000E+000
6,115468900226336E+004	2,6415677E+000	3,368918994841836E-001	4,683121762413917E-001	0,000000000000000E+000
6,116468900228199E+004	2,6406705E+000	3,370771208466830E-001	4,687027370545935E-001	0,000000000000000E+000
6,117468900230061E+004	2,6400213E+000	3,372623426711043E-001	4,690932988415961E-001	0,000000000000000E+000
6,118468900231924E+004	2,6394105E+000	3,374475661968803E-001	4,694838642166940E-001	0,000000000000000E+000
6,119468900233787E+004	2,6386468E+000	3,376327875281923E-001	4,698744249639424E-001	0,000000000000000E+000
6,120468900235649E+004	2,6379023E+000	3,378180093894054E-001	4,702649868286977E-001	0,000000000000000E+000
6,121468900237512E+004	2,6370811E+000	3,380032332795599E-001	4,706555529718320E-001	0,000000000000000E+000
6,122468900239374E+004	2,6364322E+000	3,381884590599915E-001	4,710461231009161E-001	0,000000000000000E+000
6,123468900241237E+004	2,6357830E+000	3,383736837987036E-001	4,714366910331436E-001	0,000000000000000E+000
6,124468900243100E+004	2,6348093E+000	3,385589070009632E-001	4,718272557256466E-001	0,000000000000000E+000
6,125468900244962E+004	2,6343701E+000	3,387441279876080E-001	4,722178157462953E-001	0,000000000000000E+000
6,126468900246825E+004	2,6337211E+000	3,389293508231842E-001	4,726083796658884E-001	0,000000000000000E+000
6,127468900248688E+004	2,6329002E+000	3,391145740591476E-001	4,729989444297300E-001	0,000000000000000E+000
6,128468900250550E+004	2,6321173E+000	3,392997964122737E-001	4,733895073320423E-001	0,000000000000000E+000
6,129468900252413E+004	2,6313920E+000	3,394850165637693E-001	4,737800655916991E-001	0,000000000000000E+000
6,130468900254276E+004	2,6304755E+000	3,396702365665025E-001	4,741706235374398E-001	0,000000000000000E+000
6,131468900256138E+004	2,6298072E+000	3,398554566139844E-001	4,745611815777988E-001	0,000000000000000E+000
6,132468900258001E+004	2,6290627E+000	3,400406780479480E-001	4,749517425419767E-001	0,000000000000000E+000
6,133468900259864E+004	2,6284137E+000	3,402259030247938E-001	4,753423109760851E-001	0,000000000000000E+000
6,134468900261726E+004	2,6276309E+000	3,404111305468255E-001	4,757328847772483E-001	0,000000000000000E+000
6,135468900263589E+004	2,6269245E+000	3,405963577181965E-001	4,761234578391947E-001	0,000000000000000E+000
6,136468900265452E+004	2,6261418E+000	3,407815828749237E-001	4,765140266529715E-001	0,000000000000000E+000
6,137468900267314E+004	2,6254544E+000	3,409668079706857E-001	4,769045953381604E-001	0,000000000000000E+000
6,138468900269177E+004	2,6246717E+000	3,411520335564671E-001	4,772951650565296E-001	0,000000000000000E+000
6,139468900271039E+004	2,6238315E+000	3,413372596057990E-001	4,776857357526202E-001	0,000000000000000E+000
6,140468900272902E+004	2,6231253E+000	3,415224872329587E-001	4,780763097757420E-001	0,000000000000000E+000
6,141468900274765E+004	2,6222470E+000	3,417077152344206E-001	4,784668845882246E-001	0,000000000000000E+000
6,142468900276627E+004	2,6212733E+000	3,418929421808938E-001	4,788574571758529E-001	0,000000000000000E+000
6,143468900278490E+004	2,6206050E+000	3,420781677561128E-001	4,792480268720384E-001	0,000000000000000E+000
6,144468900280353E+004	2,6199179E+000	3,422633928956277E-001	4,796385956497138E-001	0,000000000000000E+000
6,145468900282215E+004	2,6190968E+000	3,424486194857265E-001	4,800291674857276E-001	0,000000000000000E+000
6,146468900284078E+004	2,6183331E+000	3,426338454831991E-001	4,804197380724363E-001	0,000000000000000E+000
6,147468900285941E+004	2,6176651E+000	3,428190696378067E-001	4,808103047730595E-001	0,000000000000000E+000
6,148468900287803E+004	2,6169395E+000	3,430042942507625E-001	4,812008724403501E-001	0,000000000000000E+000
6,149468900289666E+004	2,6161950E+000	3,431895174257674E-001	4,815914370753711E-001	0,000000000000000E+000
6,150468900291529E+004	2,6154313E+000	3,433747423775399E-001	4,819820054570631E-001	0,000000000000000E+000
6,151468900293391E+004	2,6148586E+000	3,435599698612259E-001	4,823725791776201E-001	0,000000000000000E+000
6,152468900295254E+004	2,6140757E+000	3,437451963907819E-001	4,827631508861718E-001	0,000000000000000E+000
6,153468900297116E+004	2,6133311E+000	3,439304236926703E-001	4,831537242236266E-001	0,000000000000000E+000
6,154468900298979E+004	2,6124530E+000	3,441156503133966E-001	4,835442961247634E-001	0,000000000000000E+000
6,155468900300842E+004	2,6116321E+000	3,443008746950431E-001	4,839348633043496E-001	0,000000000000000E+000
6,156468900302704E+004	2,6112311E+000	3,444861036332807E-001	4,843254400921393E-001	0,000000000000000E+000
6,157468900304567E+004	2,6104293E+000	3,446713325132901E-001	4,847160167568222E-001	0,000000000000000E+000
6,158468900306430E+004	2,6093984E+000	3,448565595269444E-001	4,851065894864801E-001	0,000000000000000E+000
6,159468900308292E+004	2,6088254E+000	3,450417828096477E-001	4,854971543486428E-001	0,000000000000000E+000
6,160468900310155E+004	2,6081383E+000	3,452270047065319E-001	4,858877162884850E-001	0,000000000000000E+000
6,161468900312018E+004	2,6072981E+000	3,454122279245992E-001	4,862782810143948E-001	0,000000000000000E+000
6,162468900313880E+004	2,6065345E+000	3,455974492001173E-001	4,866688416442833E-001	0,000000000000000E+000
6,163468900315743E+004	2,6057708E+000	3,457826720750666E-001	4,870594056466697E-001	0,000000000000000E+000
6,164468900317606E+004	2,6050453E+000	3,459678965698808E-001	4,874499730646887E-001	0,000000000000000E+000
6,165468900319468E+004	2,6043391E+000	3,461531216586714E-001	4,878405417351900E-001	0,000000000000000E+000
6,166468900321331E+004	2,6034036E+000	3,463383460677175E-001	4,882311089727212E-001	0,000000000000000E+000
6,167468900323194E+004	2,6030598E+000	3,465235730927771E-001	4,886216817262077E-001	0,000000000000000E+000
6,168468900325056E+004	2,6021817E+000	3,467088009807510E-001	4,890122562995027E-001	0,000000000000000E+000
6,169468900326919E+004	2,6015515E+000	3,468940300768172E-001	4,894028334199492E-001	0,000000000000000E+000
6,170468900328781E+004	2,6008453E+000	3,470792568202827E-001	4,897934055795533E-001	0,000000000000000E+000
6,171468900330644E+004	2,6000814E+000	3,472644851931675E-001	4,901839811751582E-001	0,000000000000000E+000
6,172468900332507E+004	2,5992415E+000	3,474497153595961E-001	4,905745605527009E-001	0,000000000000000E+000
6,173468900334369E+004	2,5985925E+000	3,476349442713113E-001	4,909651372843911E-001	0,000000000000000E+000
6,174468900336232E+004	2,5978670E+000	3,478201716742548E-001	4,913557108345177E-001	0,000000000000000E+000
6,175468900338095E+004	2,5972369E+000	3,480053973241148E-001	4,917462806879278E-001	0,000000000000000E+000
6,176468900339957E+004	2,5962822E+000	3,481906210443926E-001	4,921368464728275E-001	0,000000000000000E+000
6,177468900341820E+004	2,5956142E+000	3,483758436244851E-001	4,925274098530490E-001	0,000000000000000E+000
6,178468900343683E+004	2,5948122E+000	3,485610652583928E-001	4,929179712385862E-001	0,000000000000000E+000
6,179468900345545E+004	2,5940485E+000	3,487462836762401E-001	4,933085258422598E-001	0,000000000000000E+000
6,180468900347408E+004	2,5934186E+000	3,489315017291652E-001	4,936990796769083E-001	0,000000000000000E+000
6,181468900349271E+004	2,5926168E+000	3,491167202976984E-001	4,940896345988955E-001	0,000000000000000E+000
6,182468900351133E+004	2,5916812E+000	3,493019371091579E-001	4,944801858156833E-001	0,000000000000000E+000
6,183468900352996E+004	2,5911849E+000	3,494871554761886E-001	4,948707403127796E-001	0,000000000000000E+000
6,184468900354858E+004	2,5903640E+000	3,496723718250556E-001	4,952612905539510E-001	0,000000000000000E+000
6,185468900356721E+004	2,5896575E+000	3,498575934152801E-001	4,956518518476755E-001	0,000000000000000E+000
6,186468900358584E+004	2,5887220E+000	3,500428137518992E-001	4,960424104980541E-001	0,000000000000000E+000
6,187468900360446E+004	2,5880730E+000	3,502280299150272E-001	4,964329603480345E-001	0,000000000000000E+000
6,188468900362309E+004	2,5872710E+000	3,504132504925548E-001	4,968235195060136E-001	0,000000000000000E+000
6,189468900364172E+004	2,5865645E+000	3,505984714503466E-001	4,972140794656313E-001	0,000000000000000E+000
6,190468900366034E+004	2,5857818E+000	3,507836908045585E-001	4,976046360438321E-001	0,000000000000000E+000
6,191468900367897E+004	2,5850563E+000	3,509689123665701E-001	4,979951972780596E-001	0,000000000000000E+000
6,192468900369760E+004	2,5842545E+000	3,511541367017686E-001	4,983857643593264E-001	0,000000000000000E+000
6,193468900371622E+004	2,5834527E+000	3,513393607470113E-001	4,987763308292730E-001	0,000000000000000E+000
6,194468900373485E+004	2,5826890E+000	3,515245830019564E-001	4,991668935244459E-001	0,000000000000000E+000
6,195468900375348E+004	2,5819635E+000	3,517098059727219E-001	4,995574577287199E-001	0,000000000000000E+000
6,196468900377210E+004	2,5811808E+000	3,518950282763207E-001	4,999480205264318E-001	0,000000000000000E+000
6,197468900379073E+004	2,5804172E+000	3,520802509782637E-001	5,003385841636727E-001	0,000000000000000E+000
6,198468900380936E+004	2,5797107E+000	3,522654741123994E-001	5,007291487126271E-001	0,000000000000000E+000
6,199468900382798E+004	2,5790424E+000	3,524507000256091E-001	5,011197191215542E-001	0,000000000000000E+000
6,200468900384661E+004	2,5780880E+000	3,526359244292820E-001	5,015102863474152E-001	0,000000000000000E+000
6,201468900386523E+004	2,5773051E+000	3,528211474875910E-001	5,019008507365365E-001	0,000000000000000E+000
6,202468900388386E+004	2,5766943E+000	3,530063707924141E-001	5,022914156453440E-001	0,000000000000000E+000
6,203468900390249E+004	2,5757587E+000	3,531915916792201E-001	5,026819754552125E-001	0,000000000000000E+000
6,204468900392111E+004	2,5746896E+000	3,533768117750796E-001	5,030725335973787E-001	0,000000000000000E+000
6,205468900393974E+004	2,5737731E+000	3,535620314085124E-001	5,034630907646571E-001	0,000000000000000E+000
6,206468900395837E+004	2,5728188E+000	3,537472486514742E-001	5,038536428916682E-001	0,000000000000000E+000
6,207468900397699E+004	2,5721886E+000	3,539324667696195E-001	5,042441968636096E-001	0,000000000000000E+000
6,208468900399562E+004	2,5712912E+000	3,541176887707021E-001	5,046347590233267E-001	0,000000000000000E+000
6,209468900401425E+004	2,5706041E+000	3,543029101780635E-001	5,050253199313661E-001	0,000000000000000E+000
6,210468900403287E+004	2,5696304E+000	3,544881322525450E-001	5,054158822458864E-001	0,000000000000000E+000
6,211468900405150E+004	2,5687902E+000	3,546733538767813E-001	5,058064436108981E-001	0,000000000000000E+000
6,212468900407013E+004	2,5680075E+000	3,548585771065958E-001	5,061970083616018E-001	0,000000000000000E+000
6,213468900408875E+004	2,5670912E+000	3,550438013818593E-001	5,065875753167013E-001	0,000000000000000E+000
6,214468900410738E+004	2,5662892E+000	3,552290246344211E-001	5,069781401152815E-001	0,000000000000000E+000
6,215468900412600E+004	2,5656402E+000	3,554142497714924E-001	5,073687088875826E-001	0,000000000000000E+000
6,216468900414463E+004	2,5647810E+000	3,555994769000622E-001	5,077592818590151E-001	0,000000000000000E+000
6,217468900416326E+004	2,5640364E+000	3,557847045849631E-001	5,081498560037560E-001	0,000000000000000E+000
6,218468900418188E+004	2,5630629E+000	3,559699326704755E-001	5,085404309930069E-001	0,000000000000000E+000
6,219468900420051E+004	2,5622993E+000	3,561551604276552E-001	5,089310052901114E-001	0,000000000000000E+000
6,220468900421914E+004	2,5613256E+000	3,563403875867551E-001	5,093215783262746E-001	0,000000000000000E+000
6,221468900423776E+004	2,5603709E+000	3,565256171362638E-001	5,097121564025793E-001	0,000000000000000E+000
6,222468900425639E+004	2,5595882E+000	3,567108480727089E-001	5,101027374039662E-001	0,000000000000000E+000
6,223468900427502E+004	2,5587099E+000	3,568960784829690E-001	5,104933172956759E-001	0,000000000000000E+000
6,224468900429364E+004	2,5576789E+000	3,570813102338839E-001	5,108839000141857E-001	0,000000000000000E+000
6,225468900431227E+004	2,5568581E+000	3,572665418873037E-001	5,112744825273202E-001	0,000000000000000E+000
6,226468900433090E+004	2,5562088E+000	3,574517731343533E-001	5,116650641833871E-001	0,000000000000000E+000
6,227468900434952E+004	2,5553498E+000	3,576370021387899E-001	5,120556411103602E-001	0,000000000000000E+000
6,228468900436815E+004	2,5544715E+000	3,578222321950137E-001	5,124462202550872E-001	0,000000000000000E+000
6,229468900438678E+004	2,5538034E+000	3,580074594542305E-001	5,128367935020473E-001	0,000000000000000E+000
6,230468900440540E+004	2,5529251E+000	3,581926855246096E-001	5,132273642423522E-001	0,000000000000000E+000
6,231468900442403E+004	2,5521424E+000	3,583779158932832E-001	5,136179440459696E-001	0,000000000000000E+000
6,232468900444265E+004	2,5513024E+000	3,585631491284973E-001	5,140085298942390E-001	0,000000000000000E+000
6,233468900446128E+004	2,5504241E+000	3,587483819918310E-001	5,143991149585632E-001	0,000000000000000E+000
6,234468900447991E+004	2,5497367E+000	3,589336118404799E-001	5,147896936657648E-001	0,000000000000000E+000
6,235468900449853E+004	2,5488586E+000	3,591188407028111E-001	5,151802702935069E-001	0,000000000000000E+000
6,236468900451716E+004	2,5481713E+000	3,593040715130589E-001	5,155708510285620E-001	0,000000000000000E+000
6,237468900453579E+004	2,5472741E+000	3,594892995521539E-001	5,159614259201375E-001	0,000000000000000E+000
6,238468900455441E+004	2,5463958E+000	3,596745276264878E-001	5,163520008859961E-001	0,000000000000000E+000
6,239468900457304E+004	2,5455174E+000	3,598597570973965E-001	5,167425787968797E-001	0,000000000000000E+000
6,240468900459167E+004	2,5448112E+000	3,600449863720092E-001	5,171331562937064E-001	0,000000000000000E+000
6,241468900461029E+004	2,5440285E+000	3,602302151279411E-001	5,175237326972157E-001	0,000000000000000E+000
6,242468900462892E+004	2,5431693E+000	3,604154412957815E-001	5,179143036434919E-001	0,000000000000000E+000
6,243468900464755E+004	2,5423102E+000	3,606006689237661E-001	5,183048776683695E-001	0,000000000000000E+000
6,244468900466617E+004	2,5413556E+000	3,607858957026522E-001	5,186954499025274E-001	0,000000000000000E+000
6,245468900468480E+004	2,5402865E+000	3,609711248558700E-001	5,190860271434274E-001	0,000000000000000E+000
6,246468900470342E+004	2,5393510E+000	3,611563529056421E-001	5,194766020577836E-001	0,000000000000000E+000
6,247468900472205E+004	2,5386446E+000	3,613415858496351E-001	5,198671872920804E-001	0,000000000000000E+000
6,248468900474068E+004	2,5376327E+000	3,615268202682842E-001	5,202577756358348E-001	0,000000000000000E+000
6,249468900475930E+004	2,5368309E+000	3,617120553564817E-001	5,206483653911604E-001	0,000000000000000E+000
6,250468900477793E+004	2,5357425E+000	3,618972899929345E-001	5,210389541940734E-001	0,000000000000000E+000
6,251468900479656E+004	2,5349407E+000	3,620825268185995E-001	5,214295476128967E-001	0,000000000000000E+000
6,252468900481518E+004	2,5341580E+000	3,622677633113155E-001	5,218201403298630E-001	0,000000000000000E+000
6,253468900483381E+004	2,5332034E+000	3,624529976735531E-001	5,222107285547443E-001	0,000000000000000E+000
6,254468900485244E+004	2,5324016E+000	3,626382325747988E-001	5,226013179162132E-001	0,000000000000000E+000
6,255468900487106E+004	2,5312943E+000	3,628234690886041E-001	5,229919106777190E-001	0,000000000000000E+000
6,256468900488969E+004	2,5303397E+000	3,630087030800564E-001	5,233824981203398E-001	0,000000000000000E+000
6,257468900490832E+004	2,5291178E+000	3,631939332354054E-001	5,237730774741375E-001	0,000000000000000E+000
6,258468900492694E+004	2,5271704E+000	3,633791650886613E-001	5,241636604083846E-001	0,000000000000000E+000
6,259468900494557E+004	2,5258532E+000	3,635643939122585E-001	5,245542369543913E-001	0,000000000000000E+000
6,260468900496420E+004	2,5239248E+000	3,637496216260367E-001	5,249448111597650E-001	0,000000000000000E+000
6,261468900498282E+004	2,5228558E+000	3,639348478210309E-001	5,253353821627054E-001	0,000000000000000E+000
6,262468900500145E+004	2,5208893E+000	3,641200729672090E-001	5,257259509544739E-001	0,000000000000000E+000
6,263468900502007E+004	2,5196483E+000	3,643052986492072E-001	5,261165208759898E-001	0,000000000000000E+000
6,264468900503870E+004	2,5178156E+000	3,644905268910572E-001	5,265070961956161E-001	0,000000000000000E+000
6,265468900505733E+004	2,5089188E+000	3,646757530950404E-001	5,268976672178228E-001	0,000000000000000E+000
6,265857880506461E+004	2,4999456E+000	3,647478028263231E-001	5,270495924669896E-001	0,000000000000000E+000
6,265857900506462E+004	2,5000985E+000	3,647478065306935E-001	5,270496002780856E-001	0,000000000000000E+000
6,265862740506465E+004	2,5691378E+000	3,647478139390997E-001	5,270496002780856E-001	0,000000000000000E+000
6,266862740508327E+004	2,5827937E+000	3,647478139390997E-001	5,270496002780856E-001	0,000000000000000E+000
6,267862740510190E+004	2,5866692E+000	3,647478139390997E-001	5,270496002780856E-001	0,000000000000000E+000
6,268862740512053E+004	2,5894947E+000	3,647478139390997E-001	5,270496002780856E-001	0,000000000000000E+000
6,269862740513915E+004	2,5918813E+000	3,647478139390997E-001	5,270496002780856E-001	0,000000000000000E+000
6,270862740515778E+004	2,5938478E+000	3,647478139390997E-001	5,270496002780856E-001	0,000000000000000E+000
6,271857900517638E+004	2,5953369E+000	3,647478139390997E-001	5,270496002780856E-001	0,000000000000000E+000
6,271857940517634E+004	2,6259878E+000	3,647478065592418E-001	0,000000000000000E+000	1,556129091315799E-008
6,272857940519496E+004	2,6543300E+000	3,645625159835187E-001	0,000000000000000E+000	3,907222881631719E-004
6,273857940521359E+004	2,6590838E+000	3,643772397378703E-001	0,000000000000000E+000	7,813987986892462E-004
6,274857940523222E+004	2,6630740E+000	3,641919681382612E-001	0,000000000000000E+000	1,172065512524711E-003
6,275857940525084E+004	2,6667778E+000	3,640067020086080E-001	0,000000000000000E+000	1,562720692387058E-003
6,276857940526947E+004	2,6700616E+000	3,638214405872644E-001	0,000000000000000E+000	1,953365944363177E-003
6,277857940528810E+004	2,6734600E+000	3,636361809251678E-001	0,000000000000000E+000	2,344007486926185E-003
6,278857940530672E+004	2,6767437E+000	3,634509239593960E-001	0,000000000000000E+000	2,734643344023989E-003
6,279857940532535E+004	2,6795883E+000	3,632656678124787E-001	0,000000000000000E+000	3,125277474572261E-003
6,280857940534397E+004	2,6822422E+000	3,630804123510382E-001	0,000000000000000E+000	3,515910159756740E-003
6,281857940536260E+004	2,6852396E+000	3,628951581257808E-001	0,000000000000000E+000	3,906540238177610E-003
6,282857940538123E+004	2,6877596E+000	3,627099024955209E-001	0,000000000000000E+000	4,297173279232448E-003
6,283857940539985E+004	2,6900887E+000	3,625246475107837E-001	0,000000000000000E+000	4,687804959291384E-003
6,284857940541848E+004	2,6926854E+000	3,623393924170141E-001	0,000000000000000E+000	5,078436869103047E-003
6,285857940543711E+004	2,6950908E+000	3,621541401195004E-001	0,000000000000000E+000	5,469062882531847E-003
6,286857940545573E+004	2,6973054E+000	3,619688851507891E-001	0,000000000000000E+000	5,859694528446428E-003
6,287857940547436E+004	2,6999593E+000	3,617836314442519E-001	0,000000000000000E+000	6,250323513054185E-003
6,288857940549299E+004	2,7023456E+000	3,615983777106013E-001	0,000000000000000E+000	6,640952554968495E-003
6,289857940551161E+004	2,7044458E+000	3,614131260916871E-001	0,000000000000000E+000	7,031577137654853E-003
6,290857940553024E+004	2,7068512E+000	3,612278775949329E-001	0,000000000000000E+000	7,422195136834349E-003
6,291857940554887E+004	2,7090850E+000	3,610426263673460E-001	0,000000000000000E+000	7,812818894502188E-003
6,292857940556749E+004	2,7112234E+000	3,608573763986647E-001	0,000000000000000E+000	8,203439997325340E-003
6,293857940558612E+004	2,7133424E+000	3,606721245101870E-001	0,000000000000000E+000	8,594065147941310E-003
6,294857940560475E+004	2,7155190E+000	3,604868742991029E-001	0,000000000000000E+000	8,984686762129266E-003
6,295857940562337E+004	2,7178099E+000	3,603016224833874E-001	0,000000000000000E+000	9,375311759697894E-003
6,296857940564200E+004	2,7198527E+000	3,601163738107502E-001	0,000000000000000E+000	9,765930129566953E-003
6,297857940566062E+004	2,7217810E+000	3,599311261660820E-001	0,000000000000000E+000	1,015654633227322E-002
6,298857940567925E+004	2,7249310E+000	3,597458810470303E-001	0,000000000000000E+000	1,054715720931937E-002
6,299857940569788E+004	2,7273939E+000	3,595606349849239E-001	0,000000000000000E+000	1,093777007495281E-002
6,300857940571650E+004	2,7296467E+000	3,593753911203444E-001	0,000000000000000E+000	1,132837830673075E-002
6,301857940573513E+004	2,7316895E+000	3,591901461324885E-001	0,000000000000000E+000	1,171898890696632E-002
6,302857940575376E+004	2,7336559E+000	3,590049023231628E-001	0,000000000000000E+000	1,210959702233142E-002
6,303857940577238E+004	2,7356606E+000	3,588196606499143E-001	0,000000000000000E+000	1,250020063360946E-002
6,304857940579101E+004	2,7376461E+000	3,586344196589704E-001	0,000000000000000E+000	1,289080280618701E-002
6,305857940580964E+004	2,7393644E+000	3,584491822224355E-001	0,000000000000000E+000	1,328139748359720E-002
6,306857940582826E+004	2,7413499E+000	3,582639389445156E-001	0,000000000000000E+000	1,367200447823190E-002
6,307857940584689E+004	2,7430110E+000	3,580786970160506E-001	0,000000000000000E+000	1,406260862769932E-002
6,308857940586552E+004	2,7446146E+000	3,578934533656681E-001	0,000000000000000E+000	1,445321640799526E-002
6,309857940588414E+004	2,7466764E+000	3,577082078612921E-001	0,000000000000000E+000	1,484382809738815E-002
6,310857940590277E+004	2,7484329E+000	3,575229631921549E-001	0,000000000000000E+000	1,523443802563929E-002
6,311857940592139E+004	2,7502849E+000	3,573377205799773E-001	0,000000000000000E+000	1,562504361638923E-002
6,312857940594002E+004	2,7519841E+000	3,571524803167273E-001	0,000000000000000E+000	1,601564425409171E-002
6,313857940595865E+004	2,7537596E+000	3,569672438807887E-001	0,000000000000000E+000	1,640623682159599E-002
6,314857940597727E+004	2,7556305E+000	3,567820068674913E-001	0,000000000000000E+000	1,679683060675694E-002
6,315857940599590E+004	2,7571769E+000	3,565967635653881E-001	0,000000000000000E+000	1,718743765243226E-002
6,316857940601453E+004	2,7588952E+000	3,564115203458870E-001	0,000000000000000E+000	1,757804452383684E-002
6,317857940603315E+004	2,7604797E+000	3,562262806923570E-001	0,000000000000000E+000	1,796864387627194E-002
6,318857940605178E+004	2,7622745E+000	3,560410440315560E-001	0,000000000000000E+000	1,835923691794856E-002
6,319857940607041E+004	2,7640119E+000	3,558558080110198E-001	0,000000000000000E+000	1,874982860956838E-002
6,320857940608903E+004	2,7656727E+000	3,556705716217750E-001	0,000000000000000E+000	1,914042107886242E-002
6,321857940610766E+004	2,7674482E+000	3,554853361001415E-001	0,000000000000000E+000	1,953101171911674E-002
6,322857940612629E+004	2,7691283E+000	3,553001009706250E-001	0,000000000000000E+000	1,992160153217780E-002
6,323857940614491E+004	2,7706366E+000	3,551148670268398E-001	0,000000000000000E+000	2,031218884482649E-002
6,324857940616354E+004	2,7721066E+000	3,549296301900568E-001	0,000000000000000E+000	2,070278225786405E-002
6,325857940618217E+004	2,7738440E+000	3,547443928696584E-001	0,000000000000000E+000	2,109337669058061E-002
6,326857940620079E+004	2,7754095E+000	3,545591506929864E-001	0,000000000000000E+000	2,148398136334204E-002
6,327857940621942E+004	2,7768986E+000	3,543739071077912E-001	0,000000000000000E+000	2,187458900619546E-002
6,328857940623804E+004	2,7784832E+000	3,541886663667190E-001	0,000000000000000E+000	2,226519065151198E-002
6,329857940625667E+004	2,7801633E+000	3,540034271091627E-001	0,000000000000000E+000	2,265578916896797E-002
6,330857940627530E+004	2,7816143E+000	3,538181845448604E-001	0,000000000000000E+000	2,304639465900676E-002
6,331857940629392E+004	2,7831988E+000	3,536329382785857E-001	0,000000000000000E+000	2,343700795506520E-002
6,332857940631255E+004	2,7844970E+000	3,534476948665709E-001	0,000000000000000E+000	2,382761523266799E-002
6,333857940633118E+004	2,7861390E+000	3,532624534670650E-001	0,000000000000000E+000	2,421821826646146E-002
6,334857940634980E+004	2,7875900E+000	3,530772096964123E-001	0,000000000000000E+000	2,460882630024105E-002
6,335857940636843E+004	2,7891173E+000	3,528919680493687E-001	0,000000000000000E+000	2,499942985617783E-002
6,336857940638706E+004	2,7905109E+000	3,527067243086874E-001	0,000000000000000E+000	2,539003782707618E-002
6,337857940640568E+004	2,7919810E+000	3,525214812821986E-001	0,000000000000000E+000	2,578064429144064E-002
6,338857940642431E+004	2,7934892E+000	3,523362368714579E-001	0,000000000000000E+000	2,617125367498149E-002
6,339857940644294E+004	2,7950165E+000	3,521509940399546E-001	0,000000000000000E+000	2,656185972821795E-002
6,340857940646156E+004	2,7963150E+000	3,519657515293528E-001	0,000000000000000E+000	2,695246510514948E-002
6,341857940648019E+004	2,7979376E+000	3,517805106729584E-001	0,000000000000000E+000	2,734306699394848E-002
6,342857940649881E+004	2,7993124E+000	3,515952704288169E-001	0,000000000000000E+000	2,773366759134994E-002
6,343857940651744E+004	2,8007059E+000	3,514100277276399E-001	0,000000000000000E+000	2,812427337015089E-002
6,344857940653607E+004	2,8020806E+000	3,512247875320839E-001	0,000000000000000E+000	2,851487386512259E-002
6,345857940655469E+004	2,8034360E+000	3,510395488782126E-001	0,000000000000000E+000	2,890547110934059E-002
6,346857940657332E+004	2,8049252E+000	3,508543108627163E-001	0,000000000000000E+000	2,929606700722211E-002
6,347857940659195E+004	2,8063762E+000	3,506690703157855E-001	0,000000000000000E+000	2,968666824346367E-002
6,348857940661057E+004	2,8073881E+000	3,504838280471037E-001	0,000000000000000E+000	3,007727311016950E-002
6,349857940662920E+004	2,8088582E+000	3,502985887395632E-001	0,000000000000000E+000	3,046787173326396E-002
6,350857940664783E+004	2,8101563E+000	3,501133469133539E-001	0,000000000000000E+000	3,085847566712399E-002
6,351857940666645E+004	2,8117790E+000	3,499281043354732E-001	0,000000000000000E+000	3,124908118603461E-002
6,352857940668508E+004	2,8130200E+000	3,497428644370810E-001	0,000000000000000E+000	3,163968105458303E-002
6,353857940670371E+004	2,8142419E+000	3,495576260737889E-001	0,000000000000000E+000	3,203027768636081E-002
6,354857940672233E+004	2,8157310E+000	3,493723873894640E-001	0,000000000000000E+000	3,242087499519106E-002
6,355857940674096E+004	2,8171248E+000	3,491871467315955E-001	0,000000000000000E+000	3,281147646516479E-002
6,356857940675959E+004	2,8182511E+000	3,490019045483811E-001	0,000000000000000E+000	3,320208115156078E-002
6,357857940677821E+004	2,8194730E+000	3,488166599829813E-001	0,000000000000000E+000	3,359269086105045E-002
6,358857940679684E+004	2,8209050E+000	3,486314191979226E-001	0,000000000000000E+000	3,398329259936346E-002
6,359857940681546E+004	2,8221841E+000	3,484461761832703E-001	0,000000000000000E+000	3,437389903877758E-002
6,360857940683409E+004	2,8235779E+000	3,482609308598384E-001	0,000000000000000E+000	3,476451034679098E-002
6,361857940685272E+004	2,8246279E+000	3,480756893404368E-001	0,000000000000000E+000	3,515511363370220E-002
6,362857940687134E+004	2,8259451E+000	3,478904485246989E-001	0,000000000000000E+000	3,554571543667548E-002
6,363857940688997E+004	2,8273196E+000	3,477052079244565E-001	0,000000000000000E+000	3,593631678512858E-002
6,364857940690860E+004	2,8285799E+000	3,475199684868383E-001	0,000000000000000E+000	3,632691568215936E-002
6,365857940692722E+004	2,8296299E+000	3,473347282615818E-001	0,000000000000000E+000	3,671751623993697E-002
6,366857940694585E+004	2,8308134E+000	3,471494854840215E-001	0,000000000000000E+000	3,710812217951399E-002
6,367857940696448E+004	2,8320544E+000	3,469642493696248E-001	0,000000000000000E+000	3,749871406938052E-002
6,368857940698310E+004	2,8330090E+000	3,467790102817553E-001	0,000000000000000E+000	3,788931222904886E-002
