# t [h]	V [V]	i [A]
1.7565e+01	1.8880e+00	1.5200e-04
1.7566e+01	1.8883e+00	1.5200e-04
1.7568e+01	1.8883e+00	1.5200e-04
1.7569e+01	1.8883e+00	1.5200e-04
1.7570e+01	1.8886e+00	1.5200e-04
1.7572e+01	1.8886e+00	1.5200e-04
1.7573e+01	1.8889e+00	1.5200e-04
1.7574e+01	1.8889e+00	1.5200e-04
1.7576e+01	1.8892e+00	1.5100e-04
1.7577e+01	1.8892e+00	1.5200e-04
1.7579e+01	1.8895e+00	1.5200e-04
1.7580e+01	1.8895e+00	1.5200e-04
1.7581e+01	1.8895e+00	1.5200e-04
1.7583e+01	1.8898e+00	1.5200e-04
1.7584e+01	1.8898e+00	1.5200e-04
1.7586e+01	1.8901e+00	1.5200e-04
1.7587e+01	1.8901e+00	1.5200e-04
1.7588e+01	1.8905e+00	1.5200e-04
1.7590e+01	1.8905e+00	1.5200e-04
1.7591e+01	1.8905e+00	1.5200e-04
1.7593e+01	1.8908e+00	1.5200e-04
1.7594e+01	1.8908e+00	1.5200e-04
1.7595e+01	1.8911e+00	1.5200e-04
1.7597e+01	1.8911e+00	1.5200e-04
1.7598e+01	1.8914e+00	1.5200e-04
1.7599e+01	1.8914e+00	1.5200e-04
1.7601e+01	1.8914e+00	1.5200e-04
1.7602e+01	1.8917e+00	1.5200e-04
1.7604e+01	1.8920e+00	1.5200e-04
1.7605e+01	1.8920e+00	1.5200e-04
1.7606e+01	1.8920e+00	1.5200e-04
1.7608e+01	1.8923e+00	1.5200e-04
1.7609e+01	1.8923e+00	1.5200e-04
1.7611e+01	1.8926e+00	1.5200e-04
1.7612e+01	1.8926e+00	1.5200e-04
1.7613e+01	1.8926e+00	1.5200e-04
1.7615e+01	1.8929e+00	1.5200e-04
1.7616e+01	1.8929e+00	1.5200e-04
1.7617e+01	1.8932e+00	1.5200e-04
1.7619e+01	1.8932e+00	1.5200e-04
1.7620e+01	1.8936e+00	1.5200e-04
1.7622e+01	1.8936e+00	1.5200e-04
1.7623e+01	1.8939e+00	1.5100e-04
1.7624e+01	1.8939e+00	1.5200e-04
1.7626e+01	1.8939e+00	1.5200e-04
1.7627e+01	1.8945e+00	1.5200e-04
1.7629e+01	1.8945e+00	1.5200e-04
1.7630e+01	1.8948e+00	1.5200e-04
1.7631e+01	1.8948e+00	1.5200e-04
1.7633e+01	1.8948e+00	1.5200e-04
1.7634e+01	1.8951e+00	1.5200e-04
1.7636e+01	1.8954e+00	1.5200e-04
1.7637e+01	1.8954e+00	1.5200e-04
1.7638e+01	1.8954e+00	1.5200e-04
1.7640e+01	1.8957e+00	1.5200e-04
1.7641e+01	1.8957e+00	1.5200e-04
1.7643e+01	1.8960e+00	1.5200e-04
1.7644e+01	1.8960e+00	1.5200e-04
1.7645e+01	1.8960e+00	1.5200e-04
1.7647e+01	1.8963e+00	1.5200e-04
1.7648e+01	1.8967e+00	1.5200e-04
1.7649e+01	1.8967e+00	1.5200e-04
1.7651e+01	1.8967e+00	1.5200e-04
1.7652e+01	1.8970e+00	1.5200e-04
1.7654e+01	1.8970e+00	1.5200e-04
1.7655e+01	1.8973e+00	1.5200e-04
1.7656e+01	1.8973e+00	1.5200e-04
1.7658e+01	1.8973e+00	1.5200e-04
1.7659e+01	1.8976e+00	1.5100e-04
1.7661e+01	1.8979e+00	1.5200e-04
1.7662e+01	1.8979e+00	1.5200e-04
1.7663e+01	1.8979e+00	1.5200e-04
1.7665e+01	1.8982e+00	1.5200e-04
1.7666e+01	1.8982e+00	1.5200e-04
1.7668e+01	1.8985e+00	1.5200e-04
1.7669e+01	1.8985e+00	1.5200e-04
1.7670e+01	1.8988e+00	1.5200e-04
1.7672e+01	1.8988e+00	1.5200e-04
1.7673e+01	1.8991e+00	1.5200e-04
1.7674e+01	1.8991e+00	1.5200e-04
1.7676e+01	1.8991e+00	1.5200e-04
1.7677e+01	1.8994e+00	1.5200e-04
1.7679e+01	1.8994e+00	1.5200e-04
1.7680e+01	1.8998e+00	1.5200e-04
1.7681e+01	1.8998e+00	1.5200e-04
1.7683e+01	1.9001e+00	1.5200e-04
1.7684e+01	1.9001e+00	1.5200e-04
1.7686e+01	1.9004e+00	1.5200e-04
1.7687e+01	1.9004e+00	1.5200e-04
1.7688e+01	1.9004e+00	1.5200e-04
1.7690e+01	1.9007e+00	1.5200e-04
1.7691e+01	1.9007e+00	1.5200e-04
1.7693e+01	1.9010e+00	1.5200e-04
1.7694e+01	1.9010e+00	1.5100e-04
1.7695e+01	1.9013e+00	1.5200e-04
1.7697e+01	1.9016e+00	1.5200e-04
1.7698e+01	1.9016e+00	1.5200e-04
1.7699e+01	1.9016e+00	1.5200e-04
1.7701e+01	1.9019e+00	1.5200e-04
1.7702e+01	1.9019e+00	1.5200e-04
1.7704e+01	1.9022e+00	1.5200e-04
1.7705e+01	1.9022e+00	1.5200e-04
1.7706e+01	1.9022e+00	1.5200e-04
1.7708e+01	1.9025e+00	1.5200e-04
1.7709e+01	1.9025e+00	1.5200e-04
1.7711e+01	1.9029e+00	1.5100e-04
1.7712e+01	1.9029e+00	1.5200e-04
1.7713e+01	1.9032e+00	1.5200e-04
1.7715e+01	1.9032e+00	1.5200e-04
1.7716e+01	1.9035e+00	1.5200e-04
1.7718e+01	1.9035e+00	1.5200e-04
1.7719e+01	1.9038e+00	1.5200e-04
1.7720e+01	1.9038e+00	1.5200e-04
1.7722e+01	1.9041e+00	1.5200e-04
1.7723e+01	1.9041e+00	1.5200e-04
1.7724e+01	1.9041e+00	1.5200e-04
1.7726e+01	1.9044e+00	1.5200e-04
1.7727e+01	1.9047e+00	1.5200e-04
1.7729e+01	1.9047e+00	1.5200e-04
1.7730e+01	1.9047e+00	1.5200e-04
1.7731e+01	1.9050e+00	1.5200e-04
1.7733e+01	1.9053e+00	1.5200e-04
1.7734e+01	1.9053e+00	1.5200e-04
1.7736e+01	1.9056e+00	1.5200e-04
1.7737e+01	1.9056e+00	1.5200e-04
1.7738e+01	1.9060e+00	1.5200e-04
1.7740e+01	1.9060e+00	1.5200e-04
1.7741e+01	1.9060e+00	1.5200e-04
1.7742e+01	1.9063e+00	1.5200e-04
1.7744e+01	1.9066e+00	1.5200e-04
1.7745e+01	1.9066e+00	1.5100e-04
1.7747e+01	1.9066e+00	1.5200e-04
1.7748e+01	1.9069e+00	1.5200e-04
1.7749e+01	1.9069e+00	1.5200e-04
1.7751e+01	1.9072e+00	1.5200e-04
1.7752e+01	1.9072e+00	1.5200e-04
1.7754e+01	1.9075e+00	1.5200e-04
1.7755e+01	1.9075e+00	1.5200e-04
1.7756e+01	1.9078e+00	1.5200e-04
1.7758e+01	1.9078e+00	1.5200e-04
1.7759e+01	1.9081e+00	1.5200e-04
1.7761e+01	1.9081e+00	1.5200e-04
1.7762e+01	1.9084e+00	1.5200e-04
1.7763e+01	1.9084e+00	1.5200e-04
1.7765e+01	1.9087e+00	1.5200e-04
1.7766e+01	1.9087e+00	1.5200e-04
1.7768e+01	1.9091e+00	1.5200e-04
1.7769e+01	1.9091e+00	1.5200e-04
1.7770e+01	1.9094e+00	1.5200e-04
1.7772e+01	1.9094e+00	1.5200e-04
1.7773e+01	1.9097e+00	1.5200e-04
1.7774e+01	1.9097e+00	1.5200e-04
1.7776e+01	1.9100e+00	1.5200e-04
1.7777e+01	1.9100e+00	1.5200e-04
1.7779e+01	1.9103e+00	1.5200e-04
1.7780e+01	1.9103e+00	1.5200e-04
1.7781e+01	1.9106e+00	1.5200e-04
1.7783e+01	1.9106e+00	1.5100e-04
1.7784e+01	1.9109e+00	1.5200e-04
1.7786e+01	1.9109e+00	1.5200e-04
1.7787e+01	1.9112e+00	1.5200e-04
1.7788e+01	1.9115e+00	1.5200e-04
1.7790e+01	1.9115e+00	1.5200e-04
1.7791e+01	1.9115e+00	1.5100e-04
1.7793e+01	1.9118e+00	1.5200e-04
1.7794e+01	1.9122e+00	1.5200e-04
1.7795e+01	1.9122e+00	1.5200e-04
1.7797e+01	1.9125e+00	1.5100e-04
1.7798e+01	1.9125e+00	1.5200e-04
1.7799e+01	1.9128e+00	1.5200e-04
1.7801e+01	1.9128e+00	1.5200e-04
1.7802e+01	1.9131e+00	1.5100e-04
1.7804e+01	1.9131e+00	1.5200e-04
1.7805e+01	1.9134e+00	1.5100e-04
1.7806e+01	1.9134e+00	1.5200e-04
1.7808e+01	1.9137e+00	1.5200e-04
1.7809e+01	1.9137e+00	1.5200e-04
1.7811e+01	1.9140e+00	1.5200e-04
1.7812e+01	1.9140e+00	1.5200e-04
1.7813e+01	1.9143e+00	1.5200e-04
1.7815e+01	1.9146e+00	1.5200e-04
1.7816e+01	1.9146e+00	1.5200e-04
1.7818e+01	1.9146e+00	1.5200e-04
1.7819e+01	1.9153e+00	1.5200e-04
1.7820e+01	1.9156e+00	1.5200e-04
1.7822e+01	1.9156e+00	1.5200e-04
1.7823e+01	1.9159e+00	1.5200e-04
1.7824e+01	1.9159e+00	1.5200e-04
1.7826e+01	1.9162e+00	1.5200e-04
1.7827e+01	1.9162e+00	1.5200e-04
1.7829e+01	1.9165e+00	1.5100e-04
1.7830e+01	1.9168e+00	1.5200e-04
1.7831e+01	1.9168e+00	1.5200e-04
1.7833e+01	1.9171e+00	1.5200e-04
1.7834e+01	1.9171e+00	1.5200e-04
1.7836e+01	1.9174e+00	1.5200e-04
1.7837e+01	1.9174e+00	1.5200e-04
1.7838e+01	1.9177e+00	1.5200e-04
1.7840e+01	1.9177e+00	1.5200e-04
1.7841e+01	1.9180e+00	1.5200e-04
1.7843e+01	1.9180e+00	1.5200e-04
1.7844e+01	1.9184e+00	1.5200e-04
1.7845e+01	1.9187e+00	1.5200e-04
1.7847e+01	1.9187e+00	1.5200e-04
1.7848e+01	1.9190e+00	1.5200e-04
1.7849e+01	1.9190e+00	1.5100e-04
1.7851e+01	1.9193e+00	1.5200e-04
1.7852e+01	1.9193e+00	1.5200e-04
1.7854e+01	1.9196e+00	1.5200e-04
1.7855e+01	1.9196e+00	1.5200e-04
1.7856e+01	1.9199e+00	1.5200e-04
1.7858e+01	1.9202e+00	1.5200e-04
1.7859e+01	1.9202e+00	1.5200e-04
1.7861e+01	1.9205e+00	1.5200e-04
1.7862e+01	1.9205e+00	1.5200e-04
1.7863e+01	1.9208e+00	1.5200e-04
1.7865e+01	1.9211e+00	1.5200e-04
1.7866e+01	1.9211e+00	1.5200e-04
1.7867e+01	1.9215e+00	1.5200e-04
1.7869e+01	1.9215e+00	1.5100e-04
1.7870e+01	1.9218e+00	1.5200e-04
1.7872e+01	1.9218e+00	1.5200e-04
1.7873e+01	1.9221e+00	1.5200e-04
1.7874e+01	1.9224e+00	1.5200e-04
1.7876e+01	1.9224e+00	1.5200e-04
1.7877e+01	1.9227e+00	1.5200e-04
1.7879e+01	1.9230e+00	1.5200e-04
1.7880e+01	1.9230e+00	1.5200e-04
1.7881e+01	1.9233e+00	1.5200e-04
1.7883e+01	1.9233e+00	1.5200e-04
1.7884e+01	1.9236e+00	1.5200e-04
1.7886e+01	1.9236e+00	1.5200e-04
1.7887e+01	1.9239e+00	1.5200e-04
1.7888e+01	1.9242e+00	1.5200e-04
1.7890e+01	1.9242e+00	1.5200e-04
1.7891e+01	1.9246e+00	1.5200e-04
1.7893e+01	1.9249e+00	1.5200e-04
1.7894e+01	1.9249e+00	1.5200e-04
1.7895e+01	1.9249e+00	1.5100e-04
1.7897e+01	1.9252e+00	1.5200e-04
1.7898e+01	1.9255e+00	1.5200e-04
1.7899e+01	1.9255e+00	1.5200e-04
1.7901e+01	1.9258e+00	1.5200e-04
1.7902e+01	1.9261e+00	1.5200e-04
1.7904e+01	1.9261e+00	1.5200e-04
1.7905e+01	1.9264e+00	1.5200e-04
1.7906e+01	1.9267e+00	1.5200e-04
1.7908e+01	1.9267e+00	1.5200e-04
1.7909e+01	1.9270e+00	1.5200e-04
1.7911e+01	1.9270e+00	1.5200e-04
1.7912e+01	1.9273e+00	1.5200e-04
1.7913e+01	1.9277e+00	1.5100e-04
1.7915e+01	1.9280e+00	1.5200e-04
1.7916e+01	1.9280e+00	1.5200e-04
1.7918e+01	1.9280e+00	1.5200e-04
1.7919e+01	1.9283e+00	1.5200e-04
1.7920e+01	1.9286e+00	1.5200e-04
1.7922e+01	1.9286e+00	1.5200e-04
1.7923e+01	1.9289e+00	1.5200e-04
1.7924e+01	1.9292e+00	1.5200e-04
1.7926e+01	1.9292e+00	1.5200e-04
1.7927e+01	1.9295e+00	1.5200e-04
1.7929e+01	1.9298e+00	1.5200e-04
1.7930e+01	1.9298e+00	1.5200e-04
1.7931e+01	1.9301e+00	1.5200e-04
1.7933e+01	1.9304e+00	1.5200e-04
1.7934e+01	1.9304e+00	1.5200e-04
1.7936e+01	1.9308e+00	1.5200e-04
1.7937e+01	1.9308e+00	1.5200e-04
1.7938e+01	1.9311e+00	1.5200e-04
1.7940e+01	1.9314e+00	1.5200e-04
1.7941e+01	1.9317e+00	1.5200e-04
1.7943e+01	1.9317e+00	1.5200e-04
1.7944e+01	1.9320e+00	1.5200e-04
1.7945e+01	1.9323e+00	1.5200e-04
1.7947e+01	1.9323e+00	1.5200e-04
1.7948e+01	1.9326e+00	1.5200e-04
1.7949e+01	1.9326e+00	1.5200e-04
1.7951e+01	1.9329e+00	1.5200e-04
1.7952e+01	1.9332e+00	1.5200e-04
1.7954e+01	1.9332e+00	1.5200e-04
1.7955e+01	1.9335e+00	1.5200e-04
1.7956e+01	1.9335e+00	1.5200e-04
1.7958e+01	1.9339e+00	1.5200e-04
1.7959e+01	1.9342e+00	1.5200e-04
1.7961e+01	1.9342e+00	1.5200e-04
1.7962e+01	1.9345e+00	1.5100e-04
1.7963e+01	1.9348e+00	1.5200e-04
1.7965e+01	1.9348e+00	1.5200e-04
1.7966e+01	1.9351e+00	1.5200e-04
1.7968e+01	1.9354e+00	1.5200e-04
1.7969e+01	1.9360e+00	1.5100e-04
1.7970e+01	1.9360e+00	1.5200e-04
1.7972e+01	1.9363e+00	1.5200e-04
1.7973e+01	1.9366e+00	1.5200e-04
1.7974e+01	1.9366e+00	1.5100e-04
1.7976e+01	1.9370e+00	1.5200e-04
1.7977e+01	1.9373e+00	1.5200e-04
1.7979e+01	1.9373e+00	1.5200e-04
1.7980e+01	1.9376e+00	1.5200e-04
1.7981e+01	1.9379e+00	1.5200e-04
1.7983e+01	1.9382e+00	1.5200e-04
1.7984e+01	1.9382e+00	1.5200e-04
1.7986e+01	1.9385e+00	1.5200e-04
1.7987e+01	1.9385e+00	1.5200e-04
1.7988e+01	1.9388e+00	1.5200e-04
1.7990e+01	1.9391e+00	1.5200e-04
1.7991e+01	1.9394e+00	1.5200e-04
1.7992e+01	1.9394e+00	1.5200e-04
1.7994e+01	1.9397e+00	1.5200e-04
1.7995e+01	1.9401e+00	1.5200e-04
1.7997e+01	1.9401e+00	1.5200e-04
1.7998e+01	1.9404e+00	1.5100e-04
1.7999e+01	1.9407e+00	1.5200e-04
1.8001e+01	1.9407e+00	1.5200e-04
1.8002e+01	1.9410e+00	1.5200e-04
1.8004e+01	1.9413e+00	1.5200e-04
1.8005e+01	1.9416e+00	1.5200e-04
1.8006e+01	1.9419e+00	1.5200e-04
1.8008e+01	1.9419e+00	1.5100e-04
1.8009e+01	1.9422e+00	1.5200e-04
1.8011e+01	1.9425e+00	1.5200e-04
1.8012e+01	1.9425e+00	1.5200e-04
1.8013e+01	1.9428e+00	1.5100e-04
1.8015e+01	1.9432e+00	1.5200e-04
1.8016e+01	1.9432e+00	1.5200e-04
1.8018e+01	1.9435e+00	1.5200e-04
1.8019e+01	1.9438e+00	1.5200e-04
1.8020e+01	1.9441e+00	1.5200e-04
1.8022e+01	1.9441e+00	1.5200e-04
1.8023e+01	1.9444e+00	1.5200e-04
1.8024e+01	1.9447e+00	1.5200e-04
1.8026e+01	1.9450e+00	1.5100e-04
1.8027e+01	1.9450e+00	1.5200e-04
1.8029e+01	1.9453e+00	1.5200e-04
1.8030e+01	1.9456e+00	1.5200e-04
1.8031e+01	1.9456e+00	1.5200e-04
1.8033e+01	1.9459e+00	1.5200e-04
1.8034e+01	1.9463e+00	1.5100e-04
1.8036e+01	1.9466e+00	1.5200e-04
1.8037e+01	1.9469e+00	1.5100e-04
1.8038e+01	1.9469e+00	1.5200e-04
1.8040e+01	1.9472e+00	1.5200e-04
1.8041e+01	1.9475e+00	1.5200e-04
1.8043e+01	1.9475e+00	1.5200e-04
1.8044e+01	1.9478e+00	1.5200e-04
1.8045e+01	1.9481e+00	1.5200e-04
1.8047e+01	1.9484e+00	1.5200e-04
1.8048e+01	1.9484e+00	1.5100e-04
1.8049e+01	1.9487e+00	1.5200e-04
1.8051e+01	1.9490e+00	1.5200e-04
1.8052e+01	1.9494e+00	1.5200e-04
1.8054e+01	1.9494e+00	1.5200e-04
1.8055e+01	1.9497e+00	1.5200e-04
1.8056e+01	1.9500e+00	1.5200e-04
1.8058e+01	1.9503e+00	1.5200e-04
1.8059e+01	1.9506e+00	1.5200e-04
1.8061e+01	1.9506e+00	1.5200e-04
1.8062e+01	1.9509e+00	1.5200e-04
1.8063e+01	1.9512e+00	1.5200e-04
1.8065e+01	1.9512e+00	1.5200e-04
1.8066e+01	1.9515e+00	1.5200e-04
1.8068e+01	1.9518e+00	1.5200e-04
1.8069e+01	1.9521e+00	1.5200e-04
1.8070e+01	1.9525e+00	1.5200e-04
1.8072e+01	1.9525e+00	1.5200e-04
1.8073e+01	1.9528e+00	1.5200e-04
1.8074e+01	1.9531e+00	1.5200e-04
1.8076e+01	1.9534e+00	1.5200e-04
1.8077e+01	1.9537e+00	1.5200e-04
1.8079e+01	1.9537e+00	1.5200e-04
1.8080e+01	1.9540e+00	1.5200e-04
1.8081e+01	1.9543e+00	1.5200e-04
1.8083e+01	1.9543e+00	1.5200e-04
1.8084e+01	1.9546e+00	1.5200e-04
1.8086e+01	1.9549e+00	1.5200e-04
1.8087e+01	1.9552e+00	1.5200e-04
1.8088e+01	1.9556e+00	1.5200e-04
1.8090e+01	1.9556e+00	1.5200e-04
1.8091e+01	1.9559e+00	1.5200e-04
1.8093e+01	1.9565e+00	1.5200e-04
1.8094e+01	1.9565e+00	1.5200e-04
1.8095e+01	1.9571e+00	1.5200e-04
1.8097e+01	1.9571e+00	1.5200e-04
1.8098e+01	1.9574e+00	1.5200e-04
1.8099e+01	1.9577e+00	1.5200e-04
1.8101e+01	1.9580e+00	1.5200e-04
1.8102e+01	1.9583e+00	1.5200e-04
1.8104e+01	1.9587e+00	1.5200e-04
1.8105e+01	1.9590e+00	1.5200e-04
1.8106e+01	1.9590e+00	1.5200e-04
1.8108e+01	1.9593e+00	1.5200e-04
1.8109e+01	1.9596e+00	1.5200e-04
1.8111e+01	1.9596e+00	1.5200e-04
1.8112e+01	1.9599e+00	1.5200e-04
1.8113e+01	1.9602e+00	1.5200e-04
1.8115e+01	1.9605e+00	1.5200e-04
1.8116e+01	1.9608e+00	1.5200e-04
1.8117e+01	1.9611e+00	1.5200e-04
1.8119e+01	1.9614e+00	1.5200e-04
1.8120e+01	1.9614e+00	1.5200e-04
1.8122e+01	1.9618e+00	1.5200e-04
1.8123e+01	1.9621e+00	1.5200e-04
1.8124e+01	1.9624e+00	1.5200e-04
1.8126e+01	1.9624e+00	1.5200e-04
1.8127e+01	1.9627e+00	1.5200e-04
1.8129e+01	1.9630e+00	1.5200e-04
1.8130e+01	1.9633e+00	1.5200e-04
1.8131e+01	1.9636e+00	1.5200e-04
1.8133e+01	1.9639e+00	1.5200e-04
1.8134e+01	1.9642e+00	1.5200e-04
1.8136e+01	1.9645e+00	1.5200e-04
1.8137e+01	1.9645e+00	1.5200e-04
1.8138e+01	1.9649e+00	1.5200e-04
1.8140e+01	1.9652e+00	1.5200e-04
1.8141e+01	1.9652e+00	1.5200e-04
1.8143e+01	1.9658e+00	1.5200e-04
1.8144e+01	1.9658e+00	1.5200e-04
1.8145e+01	1.9664e+00	1.5100e-04
1.8147e+01	1.9664e+00	1.5200e-04
1.8148e+01	1.9667e+00	1.5100e-04
1.8149e+01	1.9670e+00	1.5200e-04
1.8151e+01	1.9673e+00	1.5200e-04
1.8152e+01	1.9676e+00	1.5200e-04
1.8154e+01	1.9676e+00	1.5200e-04
1.8155e+01	1.9680e+00	1.5200e-04
1.8156e+01	1.9683e+00	1.5200e-04
1.8158e+01	1.9686e+00	1.5200e-04
1.8159e+01	1.9689e+00	1.5200e-04
1.8161e+01	1.9692e+00	1.5200e-04
1.8162e+01	1.9695e+00	1.5200e-04
1.8163e+01	1.9695e+00	1.5200e-04
1.8165e+01	1.9698e+00	1.5200e-04
1.8166e+01	1.9701e+00	1.5200e-04
1.8168e+01	1.9704e+00	1.5200e-04
1.8169e+01	1.9707e+00	1.5200e-04
1.8170e+01	1.9711e+00	1.5200e-04
1.8172e+01	1.9714e+00	1.5200e-04
1.8173e+01	1.9714e+00	1.5100e-04
1.8174e+01	1.9717e+00	1.5200e-04
1.8176e+01	1.9720e+00	1.5200e-04
1.8177e+01	1.9723e+00	1.5200e-04
1.8179e+01	1.9726e+00	1.5200e-04
1.8180e+01	1.9729e+00	1.5200e-04
1.8181e+01	1.9732e+00	1.5200e-04
1.8183e+01	1.9735e+00	1.5200e-04
1.8184e+01	1.9735e+00	1.5200e-04
1.8186e+01	1.9738e+00	1.5200e-04
1.8187e+01	1.9742e+00	1.5200e-04
1.8188e+01	1.9745e+00	1.5200e-04
1.8190e+01	1.9748e+00	1.5200e-04
1.8191e+01	1.9751e+00	1.5100e-04
1.8193e+01	1.9754e+00	1.5200e-04
1.8194e+01	1.9757e+00	1.5200e-04
1.8195e+01	1.9760e+00	1.5200e-04
1.8197e+01	1.9763e+00	1.5200e-04
1.8198e+01	1.9763e+00	1.5200e-04
1.8199e+01	1.9766e+00	1.5100e-04
1.8201e+01	1.9773e+00	1.5200e-04
1.8202e+01	1.9776e+00	1.5200e-04
1.8204e+01	1.9779e+00	1.5200e-04
1.8205e+01	1.9782e+00	1.5200e-04
1.8206e+01	1.9785e+00	1.5200e-04
1.8208e+01	1.9788e+00	1.5200e-04
1.8209e+01	1.9791e+00	1.5200e-04
1.8211e+01	1.9794e+00	1.5200e-04
1.8212e+01	1.9797e+00	1.5200e-04
1.8213e+01	1.9797e+00	1.5200e-04
1.8215e+01	1.9800e+00	1.5200e-04
1.8216e+01	1.9804e+00	1.5200e-04
1.8218e+01	1.9807e+00	1.5100e-04
1.8219e+01	1.9810e+00	1.5200e-04
1.8220e+01	1.9813e+00	1.5200e-04
1.8222e+01	1.9816e+00	1.5200e-04
1.8223e+01	1.9819e+00	1.5200e-04
1.8224e+01	1.9822e+00	1.5200e-04
1.8226e+01	1.9822e+00	1.5200e-04
1.8227e+01	1.9828e+00	1.5200e-04
1.8229e+01	1.9828e+00	1.5200e-04
1.8230e+01	1.9831e+00	1.5200e-04
1.8231e+01	1.9835e+00	1.5200e-04
1.8233e+01	1.9838e+00	1.5200e-04
1.8234e+01	1.9841e+00	1.5200e-04
1.8236e+01	1.9844e+00	1.5200e-04
1.8237e+01	1.9847e+00	1.5200e-04
1.8238e+01	1.9850e+00	1.5200e-04
1.8240e+01	1.9853e+00	1.5200e-04
1.8241e+01	1.9853e+00	1.5200e-04
1.8242e+01	1.9859e+00	1.5200e-04
1.8244e+01	1.9862e+00	1.5200e-04
1.8245e+01	1.9866e+00	1.5200e-04
1.8247e+01	1.9866e+00	1.5100e-04
1.8248e+01	1.9869e+00	1.5200e-04
1.8249e+01	1.9872e+00	1.5200e-04
1.8251e+01	1.9875e+00	1.5200e-04
1.8252e+01	1.9878e+00	1.5200e-04
1.8254e+01	1.9881e+00	1.5200e-04
1.8255e+01	1.9884e+00	1.5200e-04
1.8256e+01	1.9887e+00	1.5200e-04
1.8258e+01	1.9890e+00	1.5100e-04
1.8259e+01	1.9893e+00	1.5100e-04
1.8261e+01	1.9897e+00	1.5200e-04
1.8262e+01	1.9900e+00	1.5200e-04
1.8263e+01	1.9903e+00	1.5200e-04
1.8265e+01	1.9903e+00	1.5200e-04
1.8266e+01	1.9909e+00	1.5200e-04
1.8268e+01	1.9909e+00	1.5200e-04
1.8269e+01	1.9912e+00	1.5200e-04
1.8270e+01	1.9915e+00	1.5200e-04
1.8272e+01	1.9918e+00	1.5200e-04
1.8273e+01	1.9921e+00	1.5200e-04
1.8274e+01	1.9924e+00	1.5200e-04
1.8276e+01	1.9928e+00	1.5200e-04
1.8277e+01	1.9931e+00	1.5200e-04
1.8279e+01	1.9934e+00	1.5200e-04
1.8280e+01	1.9937e+00	1.5200e-04
1.8281e+01	1.9940e+00	1.5200e-04
1.8283e+01	1.9943e+00	1.5200e-04
1.8284e+01	1.9946e+00	1.5200e-04
1.8286e+01	1.9949e+00	1.5200e-04
1.8287e+01	1.9952e+00	1.5200e-04
1.8288e+01	1.9955e+00	1.5200e-04
1.8290e+01	1.9959e+00	1.5200e-04
1.8291e+01	1.9962e+00	1.5200e-04
1.8293e+01	1.9965e+00	1.5200e-04
1.8294e+01	1.9965e+00	1.5200e-04
1.8295e+01	1.9971e+00	1.5200e-04
1.8297e+01	1.9971e+00	1.5200e-04
1.8298e+01	1.9980e+00	1.5200e-04
1.8299e+01	1.9980e+00	1.5200e-04
1.8301e+01	1.9986e+00	1.5200e-04
1.8302e+01	1.9986e+00	1.5200e-04
1.8304e+01	1.9993e+00	1.5200e-04
1.8305e+01	1.9993e+00	1.5200e-04
1.8306e+01	1.9996e+00	1.5200e-04
1.8308e+01	1.9999e+00	1.5200e-04
1.8309e+01	2.0002e+00	1.5200e-04
1.8311e+01	2.0005e+00	1.5200e-04
1.8312e+01	2.0008e+00	1.5200e-04
1.8313e+01	2.0011e+00	1.5200e-04
1.8315e+01	2.0014e+00	1.5200e-04
1.8316e+01	2.0017e+00	1.5200e-04
1.8318e+01	2.0021e+00	1.5200e-04
1.8319e+01	2.0024e+00	1.5200e-04
1.8320e+01	2.0027e+00	1.5200e-04
1.8322e+01	2.0030e+00	1.5200e-04
1.8323e+01	2.0033e+00	1.5200e-04
1.8324e+01	2.0036e+00	1.5200e-04
1.8326e+01	2.0039e+00	1.5200e-04
1.8327e+01	2.0042e+00	1.5100e-04
1.8329e+01	2.0045e+00	1.5200e-04
1.8330e+01	2.0048e+00	1.5200e-04
1.8331e+01	2.0052e+00	1.5200e-04
1.8333e+01	2.0055e+00	1.5200e-04
1.8334e+01	2.0058e+00	1.5200e-04
1.8336e+01	2.0061e+00	1.5200e-04
1.8337e+01	2.0064e+00	1.5200e-04
1.8338e+01	2.0067e+00	1.5200e-04
1.8340e+01	2.0067e+00	1.5100e-04
1.8341e+01	2.0073e+00	1.5200e-04
1.8343e+01	2.0076e+00	1.5100e-04
1.8344e+01	2.0079e+00	1.5200e-04
1.8345e+01	2.0083e+00	1.5200e-04
1.8347e+01	2.0086e+00	1.5200e-04
1.8348e+01	2.0089e+00	1.5200e-04
1.8349e+01	2.0092e+00	1.5200e-04
1.8351e+01	2.0095e+00	1.5200e-04
1.8352e+01	2.0098e+00	1.5200e-04
1.8354e+01	2.0101e+00	1.5200e-04
1.8355e+01	2.0104e+00	1.5200e-04
1.8356e+01	2.0107e+00	1.5200e-04
1.8358e+01	2.0110e+00	1.5200e-04
1.8359e+01	2.0114e+00	1.5200e-04
1.8361e+01	2.0117e+00	1.5200e-04
1.8362e+01	2.0120e+00	1.5200e-04
1.8363e+01	2.0123e+00	1.5200e-04
1.8365e+01	2.0126e+00	1.5200e-04
1.8366e+01	2.0129e+00	1.5200e-04
1.8367e+01	2.0132e+00	1.5200e-04
1.8369e+01	2.0135e+00	1.5200e-04
1.8370e+01	2.0138e+00	1.5200e-04
1.8372e+01	2.0141e+00	1.5200e-04
